batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Teel,691019,1,2025,1.0,0,0.776,1.0,0.2,95.6
Munetaka Murakami,808959,4,2026,0.25,0,0.587,0.75,0.067,98.7
Colson Montgomery,695657,6,2026,0.5,0,0.498,0.6,0.125,93.5
Brenton Doyle,686668,7,2023–2024,0.143,1,0.495,0.333,0.125,92.4
Andrew Benintendi,643217,14,2017–2026,0.214,0,0.449,0.583,0.182,93.4
Sam Antonacci,803011,3,2026,0.333,0,0.403,0.667,0.0,91.3
Randal Grichuk,545341,10,2016–2022,0.4,0,0.403,0.5,0.222,94.0
Miguel Vargas,678246,9,2025–2026,0.111,0,0.383,0.556,0.0,93.1
Tommy Pham,502054,19,2017–2025,0.421,0,0.302,0.5,0.3,94.2
Tristan Peters,671976,4,2026,0.25,0,0.302,0.5,0.167,68.4
Luisangel Acuña,682668,2,2026,0.0,0,0.214,0.5,0.25,77.4
Chase Meidroth,805367,11,2025–2026,0.091,0,0.21,0.727,0.118,88.8
Jake Rogers,668670,7,2019–2026,0.0,0,0.054,0.2,0.2,84.8
