batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Paul Goldschmidt,502671,4,2018–2025,0.25,0,0.64,0.667,0.3,97.7
Ben Rice,700250,1,2025,0.0,0,0.484,1.0,0.0,96.4
Jazz Chisholm Jr.,665862,6,2022–2025,0.667,0,0.401,0.2,0.2,87.4
Amed Rosario,642708,3,2019–2025,0.333,0,0.398,0.25,0.0,91.7
Ryan McMahon,641857,16,2018–2025,0.375,1,0.285,0.455,0.342,93.9
Trent Grisham,663757,7,2019–2025,0.0,0,0.269,0.4,0.143,80.5
Cody Bellinger,641355,17,2019–2025,0.118,0,0.239,0.556,0.156,91.8
José Caballero,676609,2,2025,0.5,0,0.177,0.5,0.0,87.9
Anthony Volpe,683011,1,2024,0.0,0,0.142,0.0,0.167,72.0
Jasson Domínguez,691176,2,2025,0.5,0,0.14,0.0,0.0,87.7
Austin Wells,669224,2,2024,0.0,0,0.024,0.0,0.167,76.7
