batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Fernando Tatis Jr.,665487,13,2020–2025,0.615,2,0.427,0.412,0.342,86.7
Manny Machado,592518,16,2018–2025,0.25,1,0.417,0.684,0.275,96.9
Ty France,664034,14,2020–2025,0.357,0,0.319,0.214,0.105,83.0
Miguel Andujar,609280,8,2018–2025,0.125,1,0.309,0.4,0.35,86.3
Gavin Sheets,657757,7,2022–2025,0.143,0,0.283,0.6,0.133,93.2
Jake Cronenworth,630105,16,2021–2025,0.062,0,0.264,0.25,0.29,88.9
Luis Rengifo,650859,10,2020–2025,0.2,1,0.253,0.25,0.294,87.4
Xander Bogaerts,593428,31,2015–2025,0.387,1,0.248,0.316,0.245,88.6
Luis Campusano,669134,3,2021,0.0,0,0.112,0.5,0.286,99.0
Jackson Merrill,701538,3,2025,0.0,0,0.004,0.0,0.444,87.9
