batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Josh Bell,605137,16,2019–2026,0.25,1,0.437,0.364,0.5,88.6
Austin Martin,668885,3,2026,0.333,0,0.399,0.0,0.0,77.3
Orlando Arcia,606115,2,2025,0.0,0,0.398,0.5,0.167,96.4
Luke Keaschall,807712,3,2026,0.333,0,0.375,0.0,0.0,84.2
Trevor Larnach,663616,5,2021,0.4,0,0.374,0.667,0.455,94.6
Royce Lewis,668904,5,2023–2026,0.4,0,0.348,0.667,0.333,100.7
Victor Caratini,605170,2,2026,0.0,0,0.298,0.0,0.0,68.8
Ryan Kreidler,668952,7,2022–2024,0.143,0,0.285,0.4,0.462,83.2
Byron Buxton,621439,9,2019–2026,0.222,0,0.272,0.333,0.35,86.3
Brooks Lee,686797,3,2026,0.0,0,0.108,0.0,0.0,80.1
Alex Jackson,656577,3,2018–2024,0.0,0,0.0,,0.75,
