batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lane Thomas,657041,26,2021–2026,0.385,4,0.481,0.55,0.164,94.0
Ozzie Albies,645277,22,2021–2025,0.227,0,0.363,0.333,0.271,89.2
Ronald Acuña Jr.,660670,14,2022–2025,0.286,0,0.348,0.2,0.303,79.5
Austin Riley,663586,23,2021–2025,0.261,0,0.338,0.533,0.358,91.1
Dominic Smith,642086,12,2021–2023,0.167,0,0.294,0.111,0.333,81.0
Michael Harris II,671739,13,2022–2025,0.231,0,0.284,0.667,0.548,95.9
Mauricio Dubón,643289,10,2020–2024,0.6,0,0.256,0.2,0.067,90.3
Ha-Seong Kim,673490,11,2022–2024,0.182,0,0.25,0.667,0.154,92.0
Matt Olson,621566,27,2022–2025,0.185,1,0.207,0.368,0.29,85.1
Sean Murphy,669221,12,2022–2025,0.083,0,0.161,0.5,0.226,94.4
Kyle Farmer,571657,9,2021–2025,0.111,0,0.128,0.333,0.357,92.7
Mike Yastrzemski,573262,7,2020–2023,0.0,0,0.065,0.0,0.333,77.4
