batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Endy Rodríguez,682848,1,2023,1.0,0,0.775,1.0,0.0,100.4
Henry Davis,680779,5,2023–2025,0.4,1,0.491,0.667,0.6,102.4
Spencer Horwitz,687462,4,2023–2025,0.5,0,0.363,0.333,0.429,94.2
Nick Gonzales,693304,3,2025,0.333,0,0.306,0.667,0.0,90.0
Bryan Reynolds,668804,6,2022–2025,0.167,0,0.285,0.2,0.308,86.2
Jared Triolo,669707,5,2023–2025,0.4,0,0.201,0.0,0.4,86.4
Oneil Cruz,665833,3,2025,0.0,0,0.168,0.667,0.25,96.0
Ryan O'Hearn,656811,6,2023–2025,0.167,0,0.118,0.0,0.444,90.1
Brandon Lowe,664040,3,2023,0.0,0,0.0,0.0,0.667,62.7
Jake Mangum,663968,2,2024,0.5,0,,0.0,0.75,
