batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ben Rice,700250,2,2025,1.0,0,0.946,1.0,0.0,107.0
Cody Bellinger,641355,2,2025,1.0,1,0.68,0.5,0.333,85.3
Ryan McMahon,641857,2,2025,0.5,1,0.675,1.0,0.5,104.3
Anthony Volpe,683011,2,2025,0.0,0,0.658,0.5,0.25,93.4
Max Schuemann,680474,0,2025,,0,0.393,1.0,0.0,100.2
Jasson Domínguez,691176,2,2025,0.5,0,0.374,1.0,0.5,99.0
Jazz Chisholm Jr.,665862,1,2025,0.0,0,0.346,,0.5,
Trent Grisham,663757,2,2025,0.5,1,0.284,0.0,0.333,89.0
Austin Wells,669224,1,2025,0.0,0,0.0,,0.8,
Ali Sánchez,645305,1,2022,0.0,0,,0.0,0.0,
Paul Goldschmidt,502671,2,2022,0.0,0,,,0.4,
