batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alejandro Kirk,672386,5,2025–2026,0.6,0,0.573,0.8,0.0,98.3
Andrés Giménez,665926,5,2020–2026,0.2,0,0.367,0.2,0.091,75.5
George Springer,543807,5,2025–2026,0.4,0,0.329,0.4,0.2,86.7
Myles Straw,664702,8,2023–2026,0.0,0,0.22,0.0,0.105,85.3
Josh Smith,669701,3,2024,0.0,0,0.218,0.5,0.25,87.7
Ernie Clement,676391,7,2025–2026,0.286,0,0.163,0.143,0.0,74.4
Kazuma Okamoto,672960,5,2026,0.0,0,0.133,0.5,0.0,88.2
Vladimir Guerrero Jr.,665489,10,2019–2026,0.0,0,0.13,0.25,0.353,88.6
Jesús Sánchez,660821,7,2021–2026,0.286,0,0.016,0.0,0.267,61.6
Nathan Lukes,664770,2,2026,0.0,0,0.0,,0.5,
