batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Busch,683737,9,2025–2026,0.778,2,0.674,0.333,0.0,87.0
Alex Bregman,608324,5,2023–2026,0.4,0,0.507,0.143,0.059,77.8
Seiya Suzuki,673548,12,2023–2026,0.5,0,0.493,0.545,0.074,94.5
Ian Happ,664023,16,2022–2026,0.438,1,0.43,0.438,0.167,90.2
Miguel Amaya,665804,1,2023,0.0,0,0.35,0.0,0.0,73.4
Nico Hoerner,663538,10,2022–2026,0.4,1,0.333,0.3,0.0,89.6
Carson Kelly,608348,7,2025–2026,0.571,0,0.214,0.5,0.095,91.3
Pete Crow-Armstrong,691718,9,2024–2026,0.111,0,0.182,0.286,0.3,88.0
Dansby Swanson,621020,16,2022–2026,0.125,0,0.151,0.333,0.172,86.9
Michael Conforto,624424,8,2023–2026,0.0,0,0.033,0.0,0.333,83.4
