batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yandy Díaz,650490,2,2026,1.0,1,0.992,1.0,0.0,106.2
Ryan Vilade,668723,2,2026,0.5,1,0.958,1.0,0.222,107.4
Jorge Mateo,622761,2,2026,0.5,1,0.759,0.5,0.25,77.8
Junior Caminero,691406,2,2026,0.0,0,0.6,0.5,0.333,98.5
Nick Fortes,663743,2,2025,0.5,0,0.54,1.0,0.333,104.6
Richie Palacios,680700,2,2026,0.5,0,0.413,0.0,0.0,84.8
Jonathan Aranda,666018,3,2026,0.333,0,0.332,0.667,0.125,95.1
Liam Hicks,689414,6,2025–2026,0.167,0,0.253,0.5,0.143,83.4
Chandler Simpson,802415,2,2026,0.5,0,0.192,0.0,0.0,57.8
Cedric Mullins,656775,2,2026,0.5,0,0.119,0.0,0.333,63.1
