batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Torrens,620443,14,2017–2025,0.214,0,0.435,0.778,0.455,100.0
Luis Robert Jr.,673357,11,2021–2026,0.091,1,0.369,0.429,0.292,92.0
Francisco Lindor,596019,11,2017–2026,0.091,1,0.351,0.25,0.385,92.3
Brett Baty,683146,3,2025,0.333,0,0.32,0.333,0.167,79.1
Jorge Polanco,593871,9,2021–2026,0.111,0,0.262,0.25,0.211,83.2
Bo Bichette,666182,11,2022–2026,0.273,0,0.258,0.571,0.28,93.1
Marcus Semien,543760,18,2015–2026,0.111,0,0.21,0.231,0.314,93.4
Francisco Alvarez,682626,4,2025–2026,0.5,0,0.16,0.333,0.333,80.8
Cristian Pache,665506,12,2021–2022,0.167,1,0.157,0.5,0.375,90.5
Christopher Morel,666624,1,2023,0.0,0,,,1.0,
