batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
TJ Rumfield,681198,1,2026,1.0,0,0.688,1.0,0.0,102.7
Kyle Karros,691720,10,2025–2026,0.5,0,0.437,0.222,0.286,83.4
Troy Johnston,687859,3,2026,0.333,0,0.433,0.5,0.222,93.4
Hunter Goodman,696100,14,2025–2026,0.5,0,0.409,0.636,0.268,94.3
Cole Carrigg,694249,5,2026,0.2,1,0.395,0.333,0.154,79.8
Connor Norby,681393,3,2025–2026,0.0,0,0.282,0.0,0.571,90.4
Jordan Beck,687597,9,2025,0.444,0,0.249,0.833,0.333,99.7
Ezequiel Tovar,678662,8,2025–2026,0.25,0,0.231,0.333,0.235,88.8
Jake McCarthy,664983,7,2026,0.286,0,0.23,0.25,0.353,74.6
Mickey Moniak,666160,5,2020–2026,0.2,0,0.061,0.333,0.444,86.8
Vimael Machín,605353,1,2020,0.0,0,,1.0,0.0,101.1
