batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Edmundo Sosa,624641,1,2023,0.0,0,0.462,1.0,0.0,100.3
Bryce Harper,547180,7,2022–2024,0.429,1,0.443,0.667,0.294,96.1
Trea Turner,607208,11,2022–2024,0.364,0,0.326,0.625,0.417,92.3
Bryan De La Cruz,650559,3,2023–2024,0.0,0,0.305,0.0,0.333,79.0
Kyle Schwarber,656941,8,2022–2024,0.25,1,0.289,0.4,0.375,91.5
J.T. Realmuto,592663,8,2022–2024,0.125,0,0.279,0.286,0.0,81.5
Bryson Stott,681082,7,2022–2024,0.429,0,0.275,0.4,0.091,94.5
Brandon Marsh,669016,7,2022–2024,0.143,0,0.269,0.5,0.333,90.5
Luis Arraez,650333,7,2023–2025,0.286,1,0.252,0.286,0.0,90.4
Alec Bohm,664761,9,2022–2024,0.111,0,0.207,0.167,0.238,80.0
Derek Hill,656537,1,2023,0.0,0,0.0,,1.0,
