batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Rafael Flores Jr.,804668,2,2025,0.5,0,0.891,1.0,0.5,108.6
Nick Gonzales,693304,10,2024–2026,0.3,0,0.421,0.333,0.222,87.9
Ryan O'Hearn,656811,6,2023–2026,0.333,0,0.421,0.4,0.1,84.0
Jake Mangum,663968,6,2025–2026,0.667,0,0.376,0.333,0.0,93.2
Bryan Reynolds,668804,15,2020–2026,0.133,0,0.315,0.4,0.163,83.4
Oneil Cruz,665833,7,2024–2025,0.143,0,0.29,0.5,0.429,87.4
Jared Triolo,669707,11,2024–2026,0.273,0,0.287,0.3,0.143,85.5
Brandon Lowe,664040,2,2026,0.0,0,0.237,0.0,0.5,87.4
Henry Davis,680779,6,2024–2026,0.333,0,0.173,0.2,0.333,83.0
Esmerlyn Valdez,699013,3,2026,0.0,0,0.136,0.0,0.25,81.4
