batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Daylen Lile,695734,2,2026,0.5,0,0.928,1.0,0.25,105.6
James Wood,695578,4,2025–2026,0.25,1,0.728,0.667,0.286,91.3
Dylan Crews,686611,3,2025–2026,0.333,1,0.674,1.0,0.6,105.3
Luis García Jr.,671277,7,2024–2026,0.286,0,0.378,0.5,0.214,91.4
Jorbit Vivas,678391,4,2025–2026,0.5,1,0.305,0.25,0.2,91.2
CJ Abrams,682928,7,2021–2026,0.0,0,0.291,0.5,0.429,92.2
Andrés Chaparro,665953,1,2024,0.0,0,0.256,1.0,0.667,100.4
Keibert Ruiz,660688,7,2020–2026,0.286,0,0.18,0.4,0.357,91.0
José Tena,677588,7,2022–2026,0.286,0,0.154,0.5,0.4,94.5
Jacob Young,696285,2,2025,0.0,0,0.058,0.0,0.5,55.9
Nasim Nuñez,683083,2,2026,0.0,0,0.0,,0.667,
