batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Rafael Marchán,665561,2,2026,0.5,0,0.608,0.5,0.143,90.1
Edmundo Sosa,624641,2,2026,0.0,0,0.568,0.5,0.0,88.8
Bryce Harper,547180,4,2026,0.5,1,0.453,0.5,0.444,95.9
J.T. Realmuto,592663,2,2026,0.5,0,0.334,0.0,0.0,93.6
Trea Turner,607208,4,2026,0.0,0,0.265,0.0,0.5,80.2
Brandon Marsh,669016,4,2026,0.25,0,0.265,0.333,0.286,81.2
Kyle Schwarber,656941,4,2026,0.25,0,0.263,0.5,0.5,92.4
Justin Crawford,702222,4,2026,0.0,0,0.138,0.667,0.375,87.0
Bryan De La Cruz,650559,6,2024,0.333,0,0.09,0.2,0.133,83.4
Alec Bohm,664761,2,2026,0.0,0,0.088,0.5,0.0,87.8
Bryson Stott,681082,4,2026,0.0,0,0.029,0.0,0.273,74.7
