batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Rogers,668670,10,2024–2026,0.5,1,0.514,0.455,0.1,88.9
Zach McKinstry,656716,12,2024–2026,0.333,0,0.489,0.231,0.167,86.0
Gleyber Torres,650402,21,2021–2025,0.238,1,0.418,0.48,0.224,91.3
Kerry Carpenter,681481,18,2024–2026,0.278,1,0.37,0.312,0.094,85.2
Spencer Torkelson,679529,14,2022–2026,0.286,1,0.32,0.375,0.107,92.1
Kevin McGonigle,805808,2,2026,0.0,0,0.282,0.5,0.0,90.4
Matt Vierling,663837,7,2024–2026,0.143,0,0.262,0.25,0.111,85.0
Riley Greene,682985,19,2022–2026,0.211,0,0.252,0.312,0.217,84.7
Dillon Dingler,693307,10,2024–2026,0.1,0,0.24,0.2,0.156,83.9
Colt Keith,690993,20,2024–2026,0.3,0,0.202,0.389,0.152,91.9
James Outman,681546,2,2023,0.0,0,0.098,0.0,0.333,76.8
