batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gabriel Moreno,672515,8,2025–2026,0.75,2,0.536,0.75,0.0,100.3
James McCann,543510,2,2024,0.5,0,0.386,0.0,0.429,71.5
Ketel Marte,606466,32,2018–2026,0.312,0,0.379,0.571,0.088,94.0
Jesús Sánchez,660821,10,2021–2025,0.2,0,0.312,0.4,0.143,91.7
Ildemaro Vargas,545121,11,2019–2026,0.273,1,0.279,0.6,0.0,92.5
Geraldo Perdomo,672695,10,2022–2026,0.1,1,0.224,0.286,0.2,68.1
Lars Nootbaar,663457,5,2025–2026,0.4,0,0.213,0.5,0.071,90.8
Nolan Arenado,571448,39,2017–2026,0.179,2,0.186,0.393,0.238,88.2
Corbin Carroll,682998,7,2025–2026,0.286,0,0.17,0.2,0.273,87.7
Tim Tawa,694374,3,2025–2026,0.333,0,0.138,1.0,0.5,101.7
Pavin Smith,656976,17,2021–2026,0.118,0,0.1,0.25,0.303,81.5
Ryan Waldschmidt,814439,4,2026,0.5,0,0.092,0.0,0.0,81.2
