batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Seiya Suzuki,673548,14,2025–2026,0.286,2,0.479,0.444,0.194,89.5
Matt Shaw,807713,7,2025–2026,0.286,0,0.38,0.333,0.136,82.7
Nico Hoerner,663538,12,2025–2026,0.25,0,0.273,0.4,0.115,85.7
Michael Busch,683737,14,2025–2026,0.214,0,0.262,0.455,0.355,92.7
Alex Bregman,608324,9,2026,0.333,1,0.25,0.571,0.211,95.7
Tyrone Taylor,621438,4,2025–2026,0.25,0,0.228,0.0,0.143,84.0
Pete Crow-Armstrong,691718,13,2025–2026,0.0,0,0.199,0.667,0.455,80.3
Carson Kelly,608348,9,2025–2026,0.111,0,0.191,0.5,0.071,88.8
Miguel Amaya,665804,4,2026,0.0,0,0.148,0.0,0.571,83.2
Ian Happ,664023,16,2025–2026,0.125,0,0.114,0.0,0.432,82.1
Michael Conforto,624424,3,2025,0.0,0,0.024,0.0,0.6,51.7
