batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tyler Stephenson,663886,2,2025–2026,0.5,0,0.707,1.0,0.2,100.1
Dane Myers,667472,3,2024–2026,0.333,0,0.418,0.0,0.0,86.5
Spencer Steer,668715,3,2025–2026,0.0,0,0.346,1.0,0.231,99.8
Sal Stewart,701398,2,2025,0.5,0,0.302,1.0,0.333,101.5
Elly De La Cruz,682829,2,2025,0.5,0,0.225,1.0,0.0,103.2
Noelvi Marte,682622,2,2025–2026,0.5,1,0.131,0.5,0.4,77.6
TJ Friedl,670770,4,2025–2026,0.0,0,0.103,0.0,0.0,86.9
Matt McLain,680574,3,2025–2026,0.667,1,0.048,0.667,0.2,93.5
JJ Bleday,668709,1,2024,0.0,0,,0.0,0.0,
Jose Trevino,624431,1,2026,1.0,1,,1.0,0.0,106.6
