batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Riley Greene,682985,14,2022–2026,0.214,0,0.417,0.6,0.273,95.6
Hao-Yu Lee,701678,2,2026,0.5,0,0.339,0.5,0.25,82.2
Spencer Torkelson,679529,12,2022–2026,0.083,0,0.32,0.25,0.077,82.7
Colt Keith,690993,9,2024–2025,0.333,0,0.317,0.4,0.25,91.6
Kerry Carpenter,681481,16,2022–2026,0.062,0,0.268,0.385,0.189,89.9
Zach McKinstry,656716,9,2023–2026,0.222,0,0.236,0.333,0.188,82.1
Matt Vierling,663837,12,2023–2024,0.25,0,0.204,0.286,0.136,88.1
Jake Rogers,668670,7,2024,0.143,0,0.194,0.5,0.438,83.6
Kevin McGonigle,805808,3,2026,0.333,0,0.088,0.5,0.0,90.8
James Outman,681546,3,2023–2026,0.0,0,0.064,1.0,0.7,99.6
Dillon Dingler,693307,5,2025–2026,0.0,0,0.035,0.5,0.375,85.8
