date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
8/7,,@,ND,4.0,4,1,1,0,4,3,83
4/11,,@,L 0-1,2.0,4,5,4,1,5,2,72
4/5,,vs,ND,2.2,3,2,2,0,5,4,73
