date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
8/19,,vs,ND,4.1,2,1,1,0,3,6,83
8/14,,vs,ND,4.1,3,1,0,0,3,5,84
8/8,,@,L 0-1,3.0,9,8,8,0,5,4,80
8/2,,vs,L 0-1,5.0,3,1,1,1,0,4,70
