date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
7/5,,@,L 0-1,6.0,3,3,2,1,2,7,96
6/29,,vs,W 1-0,6.2,3,1,1,1,0,3,94
6/24,,vs,ND,5.2,2,1,1,0,5,5,105
6/18,,@,ND,7.1,4,3,3,2,0,6,95
6/12,,vs,W 1-0,5.0,4,5,5,1,6,3,81
6/5,,vs,L 0-1,5.2,5,6,6,2,2,5,91
5/30,,@,ND,5.0,2,1,1,0,7,4,92
5/25,,vs,L 0-1,6.2,5,5,5,0,2,6,98
5/20,,@,W 1-0,6.0,2,0,0,0,0,8,95
5/15,,@,ND,6.0,4,2,2,0,3,6,88
5/9,,vs,ND,4.0,4,0,0,0,2,6,87
5/3,,@,L 0-1,4.0,5,1,1,0,3,6,82
4/28,,vs,W 1-0,5.1,4,0,0,0,0,3,74
