date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
8/16,,@,ND,4.0,8,7,7,1,1,2,81
8/10,,@,L 0-1,4.0,5,7,7,1,3,3,88
8/4,,vs,ND,5.1,4,5,5,1,2,7,77
7/29,,@,L 0-1,5.0,6,3,3,0,1,2,76
7/22,,vs,L 0-1,5.0,5,1,1,0,1,5,88
7/17,,vs,L 0-1,5.1,5,2,2,0,2,6,82
7/8,,@,ND,6.0,4,3,3,0,2,7,94
7/3,,vs,ND,3.0,2,0,0,0,1,1,53
