date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
6/3,,@,W 1-0,8.0,4,2,2,1,2,5,94
5/29,,@,ND,7.0,6,1,1,0,1,1,89
5/24,,@,W 1-0,5.2,2,1,1,0,3,3,79
