date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
6/8,,@,L 0-1,4.2,5,2,2,1,4,6,96
6/2,,vs,L 0-1,5.1,6,4,4,2,1,6,96
5/27,,vs,W 1-0,7.0,4,0,0,0,3,7,97
5/20,,@,W 1-0,6.1,6,3,3,2,1,5,93
5/15,,@,ND,5.0,5,2,2,2,0,6,86
5/8,,vs,W 1-0,7.0,4,0,0,0,1,8,96
5/2,,vs,L 0-1,4.0,6,5,5,1,3,3,77
4/26,,@,W 1-0,6.2,4,2,2,2,1,4,92
4/21,,vs,L 0-1,5.1,5,3,3,1,3,4,92
4/15,,@,W 1-0,6.0,2,1,1,1,2,5,85
4/10,,@,ND,4.1,5,1,1,0,2,5,86
4/4,,vs,ND,4.0,3,2,2,0,4,4,88
3/29,,@,ND,5.1,5,1,1,0,2,6,96
