date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
7/12,,vs,ND,7.0,2,0,0,0,2,5,82
6/26,,vs,ND,6.0,5,1,1,0,1,7,78
5/20,,@,L 0-1,4.1,4,4,4,1,2,3,80
