game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824382,2026-09-16T17:10:00Z,CWS @ CLE,CLE,CWS,Parker Messick,Anthony Kay,800048,641743,0.97,,,,,,,,,,,,,,,,,,,3,7,5,5,2.51,4.53,3.71,2.58,2.85,11,0.264,66,3.85,3.8,4.24,11,0.276,45
823004,2026-09-16T17:15:00Z,SF @ STL,STL,SF,Matthew Liberatore,Anthony Molina,669461,683627,0.99,,,,,,,,,,,,,,,,,,,5,5,4,6,5.53,5.24,0.73,,3.52,2,0.002,5,3.13,4.72,3.67,4,0.37,4
823655,2026-09-16T17:40:00Z,NYY @ MIN,MIN,NYY,Zebby Matthews,Carlos Rodón,805673,607074,1.01,,,,,,,,,,,,,,,,,,,8,2,3,7,4.98,2.94,6.64,4.61,3.85,9,0.475,44,3.24,3.02,3.6,11,0.267,63
822763,2026-09-16T19:07:00Z,DET @ TOR,TOR,DET,Max Scherzer,Keider Montero,453286,672456,1.0,,,,,,,,,,,,,,,,,,,8,2,4,6,6.38,3.55,1.53,2.0,4.56,8,0.242,64,6.42,4.51,3.93,8,0.389,37
824467,2026-09-16T22:40:00Z,LAD @ CIN,CIN,LAD,Andrew Abbott,Blake Snell,671096,605483,1.04,,,,,,,,,,,,,,,,,,,8,2,3,7,4.78,1.91,4.15,5.79,4.29,3,0.466,15,3.13,4.01,2.52,8,0.258,30
822926,2026-09-16T22:40:00Z,ATH @ TB,TB,ATH,Nick Martinez,Brady Basso,607259,669620,0.97,,,,,,,,,,,,,,,,,,,6,4,8,2,2.92,3.86,3.16,3.66,4.04,12,0.216,54,1.1,3.44,3.79,8,0.173,8
823332,2026-09-16T22:40:00Z,MIL @ PIT,PIT,MIL,Jared Jones,Logan Henderson,683003,701656,0.99,,,,,,,,,,,,,,,,,,,7,3,6,4,4.1,2.34,4.47,2.0,3.03,12,0.359,35,6.23,3.75,2.7,9,0.379,26
822680,2026-09-16T22:45:00Z,PHI @ WSH,WSH,PHI,Jared Simpson,Zack Wheeler,688692,554430,1.0,,,,,,,,,,,,,,,,,,,4,6,4,6,6.75,3.14,,,4.24,0,,0,3.93,2.59,2.72,10,0.306,101
823576,2026-09-16T23:10:00Z,BAL @ NYM,NYM,BAL,Robert Stock,Chris Bassitt,476594,605135,0.98,,,,,,,,,,,,,,,,,,,5,5,5,5,5.93,4.88,1.17,,4.04,1,0.125,3,2.13,2.53,4.44,9,0.231,77
824626,2026-09-16T23:40:00Z,ATL @ CHC,CHC,ATL,Shota Imanaga,JR Ritchie,684007,702275,1.02,,,,,,,,,,,,,,,,,,,5,5,4,6,3.88,4.5,4.32,3.54,3.47,10,0.291,64,3.4,4.33,4.5,8,0.305,12
822846,2026-09-17T00:05:00Z,BOS @ TEX,TEX,BOS,MacKenzie Gore,Jake Bennett,669022,687562,1.02,,,,,,,,,,,,,,,,,,,6,4,5,5,4.62,3.69,5.31,4.53,3.58,9,0.364,41,,,3.43,0,,0
824140,2026-09-17T00:10:00Z,KC @ HOU,HOU,KC,Cristian Javier,Daniel Lynch IV,664299,663738,1.03,,,,,,,,,,,,,,,,,,,3,7,4,6,5.5,3.52,5.34,5.36,4.4,9,0.376,29,2.57,4.3,3.97,10,0.183,26
824306,2026-09-17T00:40:00Z,SD @ COL,COL,SD,Mason Adams,Robbie Ray,690279,592662,1.22,,,,,,,,,,,,,,,,,,,8,2,2,8,3.38,3.57,,,3.48,0,,0,3.22,3.99,4.48,11,0.313,70
823979,2026-09-17T01:38:00Z,SEA @ LAA,LAA,SEA,Yusei Kikuchi,George Kirby,579328,669923,0.97,,,,,,,,,,,,,,,,,,,4,6,5,5,4.75,4.25,5.02,2.99,3.71,8,0.327,100,5.53,4.11,3.45,12,0.357,76
825031,2026-09-17T01:40:00Z,MIA @ AZ,AZ,MIA,Merrill Kelly,Ryan Gusto,518876,687473,1.05,,,,,,,,,,,,,,,,,,,4,6,6,4,4.97,4.14,2.47,3.16,4.68,12,0.258,62,2.55,2.98,3.89,9,0.293,15
