game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,away_hitters_with_history,away_lineup_avg_xwoba,home_hitters_with_history,home_lineup_avg_xwoba
824442,2026-05-12T22:10:00Z,LAA @ CLE,CLE,LAA,Slade Cecconi,Walbert Ureña,677944.0,700712,9.0,0.5,0,
824843,2026-05-12T22:35:00Z,NYY @ BAL,BAL,NYY,TBD,Will Warren,,701542,,,12,0.306
824521,2026-05-12T22:40:00Z,WSH @ CIN,CIN,WSH,Brady Singer,Miles Mikolas,663903.0,571945,7.0,0.4,11,0.334
823385,2026-05-12T22:40:00Z,COL @ PIT,PIT,COL,Paul Skenes,Michael Lorenzen,694973.0,547179,10.0,0.28,8,0.339
824764,2026-05-12T22:45:00Z,PHI @ BOS,BOS,PHI,TBD,Zack Wheeler,,554430,,,12,0.183
822817,2026-05-12T23:07:00Z,TB @ TOR,TOR,TB,Patrick Corbin,Shane McClanahan,571578.0,663556,10.0,0.414,12,0.271
823632,2026-05-12T23:10:00Z,DET @ NYM,NYM,DET,Freddy Peralta,Jack Flaherty,642547.0,656427,7.0,0.28,7,0.316
824927,2026-05-12T23:15:00Z,CHC @ ATL,ATL,CHC,Grant Holmes,Colin Rea,656550.0,607067,2.0,0.392,11,0.37
824604,2026-05-12T23:40:00Z,KC @ CWS,CWS,KC,Erick Fedde,Stephen Kolek,607200.0,663568,13.0,0.288,2,0.638
823712,2026-05-12T23:40:00Z,MIA @ MIN,MIN,MIA,Bailey Ober,Eury Pérez,641927.0,691587,6.0,0.174,7,0.109
823790,2026-05-12T23:40:00Z,SD @ MIL,MIL,SD,Brandon Sproat,Matt Waldron,687075.0,663362,0.0,,3,0.302
822903,2026-05-13T00:05:00Z,AZ @ TEX,TEX,AZ,MacKenzie Gore,Zac Gallen,669022.0,668678,7.0,0.241,11,0.346
824197,2026-05-13T00:10:00Z,SEA @ HOU,HOU,SEA,Tatsuya Imai,Bryan Woo,837227.0,693433,7.0,0.572,10,0.345
825011,2026-05-13T01:40:00Z,STL @ ATH,ATH,STL,Jeffrey Springs,Andre Pallante,605488.0,669467,8.0,0.331,2,0.274
823951,2026-05-13T02:10:00Z,SF @ LAD,LAD,SF,Yoshinobu Yamamoto,Adrian Houser,808967.0,605288,10.0,0.277,11,0.36
