game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,away_hitters_with_history,away_lineup_avg_xwoba,home_hitters_with_history,home_lineup_avg_xwoba
824841,2026-05-13T17:05:00Z,NYY @ BAL,BAL,NYY,Kyle Bradish,Max Fried,680694,608331,11,0.342,12,0.287
824438,2026-05-13T17:10:00Z,LAA @ CLE,CLE,LAA,Parker Messick,Reid Detmers,800048,672282,1,0.173,11,0.196
824519,2026-05-13T22:40:00Z,WSH @ CIN,CIN,WSH,Nick Lodolo,Jake Irvin,666157,663623,7,0.248,11,0.291
823386,2026-05-13T22:40:00Z,COL @ PIT,PIT,COL,Mitch Keller,Jose Quintana,656605,500779,10,0.336,7,0.371
824763,2026-05-13T22:45:00Z,PHI @ BOS,BOS,PHI,Sonny Gray,Andrew Painter,543243,691725,10,0.267,0,
822815,2026-05-13T23:07:00Z,TB @ TOR,TOR,TB,Dylan Cease,Griffin Jax,656302,643377,12,0.378,10,0.278
823631,2026-05-13T23:10:00Z,DET @ NYM,NYM,DET,Christian Scott,Framber Valdez,681035,664285,0,,8,0.346
824928,2026-05-13T23:15:00Z,CHC @ ATL,ATL,CHC,JR Ritchie,Shota Imanaga,702275,684007,0,,8,0.356
824603,2026-05-13T23:40:00Z,KC @ CWS,CWS,KC,Noah Schultz,Seth Lugo,702273,607625,0,,11,0.322
823710,2026-05-13T23:40:00Z,MIA @ MIN,MIN,MIA,Simeon Woods Richardson,Max Meyer,680573,676974,7,0.215,0,
823791,2026-05-13T23:40:00Z,SD @ MIL,MIL,SD,Jacob Misiorowski,Michael King,694819,650633,1,0.894,11,0.176
822900,2026-05-14T00:05:00Z,AZ @ TEX,TEX,AZ,Kumar Rocker,Ryne Nelson,677958,669194,0,,12,0.33
824195,2026-05-14T00:10:00Z,SEA @ HOU,HOU,SEA,Lance McCullers Jr.,Bryce Miller,621121,682243,10,0.322,5,0.213
825010,2026-05-14T01:40:00Z,STL @ ATH,ATH,STL,J.T. Ginn,Matthew Liberatore,669372,669461,0,,9,0.256
823952,2026-05-14T02:10:00Z,SF @ LAD,LAD,SF,Shohei Ohtani,Robbie Ray,660271,592662,11,0.167,12,0.329
