game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824911,2026-08-31T22:05:00Z,SF @ ATL,ATL,SF,Bryce Elder,Anthony Molina,693821.0,683627.0,0.98,,,,,,,,,,,,,,,,,,,4,6,8,2,3.95,2.89,7.54,5.14,3.78,6.0,0.39,20.0,0.95,1.81,4.49,8.0,0.073,11.0
824473,2026-08-31T22:40:00Z,SD @ CIN,CIN,SD,Brady Singer,Michael King,663903.0,650633.0,1.04,,,,,,,,,,,,,,,,,,,4,6,4,6,4.72,3.23,1.25,2.55,4.16,10.0,0.211,51.0,4.78,3.89,3.98,9.0,0.293,51.0
822932,2026-08-31T22:40:00Z,NYM @ TB,TB,NYM,Ian Seymour,Robert Stock,693855.0,476594.0,0.97,,,,,,,,,,,,,,,,,,,4,6,6,4,4.21,7.4,,,2.92,2.0,0.038,2.0,,,4.12,2.0,0.57,2.0
824719,2026-08-31T22:45:00Z,SEA @ BOS,BOS,SEA,Payton Tolle,George Kirby,801139.0,669923.0,1.03,,,,,,,,,,,,,,,,,,,4,6,6,4,3.09,4.02,6.1,5.49,2.94,9.0,0.375,25.0,4.58,2.73,3.41,7.0,0.273,56.0
822689,2026-08-31T22:45:00Z,MIA @ WSH,WSH,MIA,Will Dion,Ryan Gusto,702021.0,687473.0,1.0,,,,,,,,,,,,,,,,,,,5,5,4,6,3.67,3.98,2.43,3.99,2.9,10.0,0.198,10.0,2.1,3.85,3.73,11.0,0.302,32.0
823663,2026-08-31T23:40:00Z,DET @ MIN,MIN,DET,Taj Bradley,Jackson Jobe,671737.0,695549.0,1.01,,,,,,,,,,,,,,,,,,,2,8,3,7,3.97,3.93,4.54,4.81,3.37,8.0,0.302,39.0,7.14,8.7,4.37,2.0,0.342,3.0
824635,2026-08-31T23:40:00Z,MIL @ CHC,CHC,MIL,Clay Holmes,Kyle Harrison,605280.0,690986.0,1.02,,,,,,,,,,,,,,,,,,,7,3,4,6,2.26,2.79,4.26,3.77,3.47,11.0,0.243,37.0,1.51,1.6,2.78,10.0,0.18,44.0
822855,2026-09-01T00:05:00Z,ATH @ TEX,TEX,ATH,Jacob deGrom,Gage Jump,594798.0,695611.0,1.02,,,,,,,,,,,,,,,,,,,4,6,5,5,4.21,4.69,2.85,3.0,2.64,7.0,0.148,23.0,6.41,6.58,3.66,10.0,0.33,23.0
824149,2026-09-01T00:10:00Z,CWS @ HOU,HOU,CWS,Peter Lambert,Anthony Kay,663567.0,641743.0,1.03,,,,,,,,,,,,,,,,,,,6,4,5,5,3.66,4.09,2.4,4.24,4.05,4.0,0.099,8.0,0.92,2.28,4.23,6.0,0.175,11.0
824314,2026-09-01T00:40:00Z,BAL @ COL,COL,BAL,Tanner Gordon,TBD,685299.0,,1.22,,,,,,,,,,,,,,,,,,,7,3,2,8,5.38,,1.42,2.09,3.77,3.0,0.234,10.0,,,,,,
823982,2026-09-01T01:38:00Z,NYY @ LAA,LAA,NYY,Walbert Ureña,Elmer Rodríguez,700712.0,695684.0,0.97,,,,,,,,,,,,,,,,,,,6,4,2,8,2.94,4.7,,,3.92,0.0,,0.0,,,4.38,0.0,,0.0
825040,2026-09-01T01:40:00Z,PHI @ AZ,AZ,PHI,TBD,Aaron Nola,,605400.0,1.05,,,,,,,,,,,,,,,,,,,8,2,6,4,,5.03,,,,,,,3.92,3.56,3.35,8.0,0.279,125.0
