game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824235,2026-08-24T22:40:00Z,TB @ DET,DET,TB,Framber Valdez,Drew Rasmussen,664285.0,656876,0.99,,,,,,,,,,,,,,,,,,,3,7,2,8,4.35,3.01,4.46,3.52,3.78,10.0,0.18,60.0,1.65,2.0,2.8,6,0.407,24
823828,2026-08-24T22:40:00Z,BOS @ MIA,MIA,BOS,Sandy Alcantara,Ranger Suarez,645261.0,624133,0.95,,,,,,,,,,,,,,,,,,,7,3,5,5,3.46,3.41,3.95,3.67,3.62,7.0,0.24,28.0,1.71,2.21,3.13,5,0.232,20
822695,2026-08-24T22:45:00Z,COL @ WSH,WSH,COL,Cade Cavalli,Ryan Feltner,676917.0,663372,1.0,,,,,,,,,,,,,,,,,,,3,7,2,8,3.22,5.97,1.99,3.22,3.03,8.0,0.162,23.0,3.15,4.79,4.57,2,0.178,6
824557,2026-08-24T23:40:00Z,TEX @ CWS,CWS,TEX,José Urquidy,Kumar Rocker,664353.0,677958,0.97,,,,,,,,,,,,,,,,,,,5,5,6,4,5.06,4.46,7.35,4.13,3.38,7.0,0.276,30.0,2.02,3.03,3.69,10,0.228,30
823992,2026-08-25T01:38:00Z,CLE @ LAA,LAA,CLE,George Klassen,Parker Messick,691946.0,800048,0.97,,,,,,,,,,,,,,,,,,,6,4,5,5,3.74,2.54,,,4.84,2.0,0.383,3.0,5.35,3.27,2.84,5,0.33,15
825041,2026-08-25T01:40:00Z,CHC @ AZ,AZ,CHC,Merrill Kelly,Kevin Gausman,518876.0,592332,1.05,,,,,,,,,,,,,,,,,,,4,6,5,5,5.37,4.58,3.14,4.07,4.75,12.0,0.315,119.0,4.13,3.92,3.19,9,0.262,80
823260,2026-08-25T01:40:00Z,PIT @ SD,SD,PIT,Robbie Ray,Braxton Ashcraft,592662.0,677952,0.95,,,,,,,,,,,,,,,,,,,5,5,7,3,3.2,3.68,1.26,2.16,4.42,7.0,0.199,39.0,,,2.78,2,0.138,2
824964,2026-08-25T01:40:00Z,MIN @ ATH,ATH,MIN,Jeffrey Springs,Zebby Matthews,605488.0,805673,1.0,,,,,,,,,,,,,,,,,,,4,6,4,6,6.02,5.12,2.55,2.74,4.66,11.0,0.375,51.0,4.25,4.97,3.8,8,0.411,16
823097,2026-08-25T01:40:00Z,PHI @ SEA,SEA,PHI,Logan Gilbert,Zack Wheeler,669302.0,554430,0.97,,,,,,,,,,,,,,,,,,,9,1,6,4,3.35,2.92,3.22,2.35,3.11,12.0,0.266,95.0,1.51,2.7,2.54,7,0.223,60
823183,2026-08-25T01:45:00Z,CIN @ SF,SF,CIN,TBD,Chase Burns,,695505,0.95,,,,,,,,,,,,,,,,,,,3,7,2,8,,2.51,,,,,,,1.97,,2.98,4,0.285,10
