game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824472,2026-09-01T22:40:00Z,SD @ CIN,CIN,SD,Nick Lodolo,Randy Vásquez,666157,681190,1.04,,,,,,,,,,,,,,,,,,,5,5,4,6,5.1,4.0,5.46,4.33,4.23,8,0.258,47,8.96,6.85,4.24,8,0.328,29
823340,2026-09-01T22:40:00Z,SF @ PIT,PIT,SF,Paul Skenes,Logan Webb,694973,657277,0.99,,,,,,,,,,,,,,,,,,,5,5,5,5,4.01,3.91,,,2.7,0,,0,0.79,1.09,3.3,8,0.316,57
822929,2026-09-01T22:40:00Z,NYM @ TB,TB,NYM,Freddy Peralta,Sean Manaea,642547,640455,0.97,,,,,,,,,,,,,,,,,,,4,6,6,4,5.0,4.55,5.02,4.26,3.81,10,0.263,63,8.91,3.78,3.87,6,0.321,28
824391,2026-09-01T22:40:00Z,TOR @ CLE,CLE,TOR,Gavin Williams,Spencer Miles,668909,693686,0.97,,,,,,,,,,,,,,,,,,,6,4,8,2,3.88,2.88,7.74,5.71,2.48,10,0.445,47,-0.9,0.66,3.06,6,0.277,7
824716,2026-09-01T22:45:00Z,SEA @ BOS,BOS,SEA,Jedixson Paez,Bryan Woo,699151,693433,1.03,,,,,,,,,,,,,,,,,,,4,6,6,4,19.5,4.36,,,5.3,0,,0,2.24,2.65,3.12,9,0.153,37
822687,2026-09-01T22:45:00Z,ATL @ WSH,WSH,ATL,Jake Irvin,AJ Smith-Shawver,663623,700363,1.0,,,,,,,,,,,,,,,,,,,7,3,5,5,5.66,7.47,4.54,3.9,3.96,12,0.318,138,3.83,5.27,4.96,4,0.46,18
823661,2026-09-01T23:40:00Z,DET @ MIN,MIN,DET,Andrew Morris,Troy Melton,702193,675512,1.01,,,,,,,,,,,,,,,,,,,2,8,3,7,3.82,1.86,1.6,2.38,3.76,7,0.338,8,10.81,4.12,3.48,8,0.23,21
824070,2026-09-01T23:40:00Z,MIA @ KC,KC,MIA,Randy Dobnak,Tyler Phillips,677976,663969,0.98,,,,,,,,,,,,,,,,,,,5,5,8,2,1.92,3.59,,,3.96,1,,1,3.64,,4.18,4,0.359,6
824633,2026-09-01T23:40:00Z,MIL @ CHC,CHC,MIL,Matthew Boyd,Robert Gasser,571510,688107,1.02,,,,,,,,,,,,,,,,,,,6,4,4,6,3.99,4.59,4.77,3.44,3.81,10,0.284,91,4.42,3.67,3.68,9,0.441,21
822854,2026-09-02T00:05:00Z,ATH @ TEX,TEX,ATH,MacKenzie Gore,Brady Basso,669022,669620,1.02,,,,,,,,,,,,,,,,,,,4,6,5,5,4.4,4.5,4.1,3.46,3.42,12,0.338,66,11.35,3.94,3.78,8,0.337,11
824148,2026-09-02T00:10:00Z,CWS @ HOU,HOU,CWS,Ronel Blanco,Sean Burke,669854,680732,1.03,,,,,,,,,,,,,,,,,,,6,4,6,4,7.71,3.32,5.96,3.9,5.07,12,0.287,30,3.1,3.2,3.46,12,0.341,45
824313,2026-09-02T00:40:00Z,BAL @ COL,COL,BAL,Gabriel Hughes,Kyle Bradish,687312,680694,1.22,,,,,,,,,,,,,,,,,,,8,2,2,8,6.61,4.03,,,4.1,1,,1,0.15,1.38,3.64,2,0.045,5
823984,2026-09-02T01:38:00Z,NYY @ LAA,LAA,NYY,Grayson Rodriguez,Gerrit Cole,680570,543037,0.97,,,,,,,,,,,,,,,,,,,5,5,2,8,6.03,3.19,4.72,3.26,4.35,6,0.229,20,5.64,3.47,2.9,6,0.396,68
825038,2026-09-02T01:40:00Z,PHI @ AZ,AZ,PHI,Eduardo Rodriguez,Jesús Luzardo,593958,666200,1.05,,,,,,,,,,,,,,,,,,,8,2,5,5,2.5,3.09,2.8,3.37,3.97,10,0.305,88,2.83,2.67,2.51,11,0.277,78
823908,2026-09-02T02:10:00Z,STL @ LAD,LAD,STL,Eric Lauer,Michael McGreevy,641778,700241,0.96,,,,,,,,,,,,,,,,,,,3,7,6,4,4.78,3.86,4.64,2.55,4.76,6,0.323,15,2.25,3.22,3.83,11,0.294,46
