game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824226,2026-09-09T17:10:00Z,MIN @ DET,DET,MIN,Keider Montero,Zebby Matthews,672456,805673,0.99,,,,,,,,,,,,,,,,,,,5,5,3,7,3.55,4.98,3.36,2.48,3.83,7,0.284,32,5.81,3.47,3.76,8,0.242,40
824956,2026-09-09T19:05:00Z,TOR @ ATH,ATH,TOR,Brady Basso,Braydon Fisher,669620,680755,1.0,,,,,,,,,,,,,,,,,,,6,4,6,4,3.86,3.15,,,3.83,1,0.0,1,8.54,4.48,3.84,6,0.396,9
823172,2026-09-09T19:45:00Z,STL @ SF,SF,STL,Blade Tidwell,Andre Pallante,694918,669467,0.95,,,,,,,,,,,,,,,,,,,4,6,6,4,4.82,3.45,3.56,4.9,3.94,8,0.346,14,5.08,3.33,3.67,7,0.312,23
823251,2026-09-09T20:10:00Z,WSH @ SD,SD,WSH,Walker Buehler,Jackson Kent,621111,800600,0.95,,,,,,,,,,,,,,,,,,,3,7,5,5,4.61,5.93,1.63,2.8,3.68,6,0.301,17,,,4.63,0,,0
823090,2026-09-09T20:10:00Z,TEX @ SEA,SEA,TEX,Kade Anderson,Cody Bradford,807739,674003,0.97,,,,,,,,,,,,,,,,,,,6,4,3,7,4.5,4.72,1.9,2.83,4.14,5,,6,3.38,5.65,4.91,5,0.214,14
824791,2026-09-09T22:35:00Z,CLE @ BAL,BAL,CLE,Shane Baz,Foster Griffin,669358,656492,1.01,,,,,,,,,,,,,,,,,,,6,4,3,7,3.91,3.26,3.22,3.04,3.66,11,0.284,47,0.74,1.41,3.43,5,0.17,15
823416,2026-09-09T22:40:00Z,HOU @ PHI,PHI,HOU,Cristopher Sánchez,Hunter Brown,650911,686613,1.02,,,,,,,,,,,,,,,,,,,6,4,6,4,2.58,3.31,3.58,3.18,2.21,11,0.308,42,0.91,1.06,3.44,11,0.18,35
823818,2026-09-09T22:40:00Z,NYM @ MIA,MIA,NYM,Janson Junk,Robert Stock,676083,476594,0.95,,,,,,,,,,,,,,,,,,,7,3,4,6,4.0,5.81,2.84,3.65,3.78,11,0.38,35,4.35,2.66,3.97,7,0.445,14
824713,2026-09-09T22:45:00Z,LAA @ BOS,BOS,LAA,Jake Bennett,Ryan Johnson,687562,696270,1.03,,,,,,,,,,,,,,,,,,,3,7,6,4,3.34,5.17,3.74,2.29,3.37,6,0.31,19,21.1,9.66,4.49,4,0.533,5
823497,2026-09-09T23:05:00Z,COL @ NYY,NYY,COL,Will Warren,Tomoyuki Sugano,701542,608372,1.05,,,,,,,,,,,,,,,,,,,3,7,6,4,4.16,5.19,1.93,2.4,3.29,7,0.29,16,6.76,4.35,4.35,12,0.354,69
824871,2026-09-09T23:15:00Z,TB @ ATL,ATL,TB,Reynaldo López,Griffin Jax,625643,643377,0.98,,,,,,,,,,,,,,,,,,,6,4,5,5,3.64,3.82,4.1,5.92,3.97,6,0.242,27,0.53,1.16,3.05,11,0.214,20
824064,2026-09-09T23:40:00Z,AZ @ KC,KC,AZ,Daniel Lynch IV,Zac Gallen,663738,668678,0.98,,,,,,,,,,,,,,,,,,,6,4,3,7,3.51,6.34,6.96,5.44,3.92,8,0.342,26,2.27,2.68,4.53,7,0.354,35
824549,2026-09-09T23:40:00Z,PIT @ CWS,CWS,PIT,Davis Martin,Lake Bachar,663436,669199,0.97,,,,,,,,,,,,,,,,,,,7,3,4,6,4.13,3.59,,,3.65,1,0.122,2,2.1,3.66,3.72,8,0.088,10
823739,2026-09-09T23:40:00Z,CHC @ MIL,MIL,CHC,Logan Henderson,Kevin Gausman,701656,592332,1.0,,,,,,,,,,,,,,,,,,,4,6,5,5,2.48,4.38,2.69,2.83,2.74,10,0.205,26,2.77,2.13,3.1,12,0.28,136
823900,2026-09-10T02:10:00Z,CIN @ LAD,LAD,CIN,Yoshinobu Yamamoto,Rhett Lowder,808967,695076,0.96,,,,,,,,,,,,,,,,,,,5,5,7,3,2.67,5.43,1.26,1.96,2.81,9,0.184,49,,,4.15,0,,0
