game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
823539,2026-08-29T17:05:00Z,BOS @ NYY,NYY,BOS,Carlos Rodón,Jake Bennett,607074,687562,1.05,,,,,,,,,,,,,,,,,,,7,3,6,4,3.2,3.27,3.82,3.03,3.78,11,0.298,85,4.1,5.27,3.51,6,0.25,14
823501,2026-08-29T23:15:00Z,BOS @ NYY,NYY,BOS,Max Fried,Alec Gamboa,608331,687941,1.05,,,,,,,,,,,,,,,,,,,7,3,6,4,2.75,1.23,1.91,2.9,3.18,10,0.299,90,,,3.45,1,0.188,2
824230,2026-08-29T17:10:00Z,LAD @ DET,DET,LAD,Keider Montero,Blake Snell,672456,605483,0.99,,,,,,,,,,,,,,,,,,,6,4,2,8,3.24,2.42,8.76,4.48,3.76,5,0.411,12,5.76,5.11,2.94,4,0.356,28
823665,2026-08-29T18:10:00Z,CWS @ MIN,MIN,CWS,Bailey Ober,Erick Fedde,641927,607200,1.01,,,,,,,,,,,,,,,,,,,7,3,3,7,4.37,4.16,4.26,4.06,4.34,8,0.38,49,2.05,2.91,4.4,9,0.249,44
823011,2026-08-29T18:15:00Z,PIT @ STL,STL,PIT,Kyle Leahy,Lake Bachar,681517,669199,0.99,,,,,,,,,,,,,,,,,,,5,5,3,7,3.13,3.7,3.23,2.52,3.21,10,0.403,33,6.56,5.78,3.69,11,0.355,20
824637,2026-08-29T18:20:00Z,CIN @ CHC,CHC,CIN,Kevin Gausman,Andrew Abbott,592332,671096,1.02,,,,,,,,,,,,,,,,,,,4,6,4,6,4.52,4.49,5.01,3.13,3.17,6,0.355,46,3.81,4.79,4.23,12,0.308,122
822770,2026-08-29T19:07:00Z,SEA @ TOR,TOR,SEA,José Soriano,Kade Anderson,667755,807739,1.0,,,,,,,,,,,,,,,,,,,5,5,5,5,3.45,4.5,3.13,2.92,3.48,11,0.237,104,,,3.72,0,,0
823177,2026-08-29T20:05:00Z,AZ @ SF,SF,AZ,Matt Wilkinson,Merrill Kelly,683363,518876,0.95,,,,,,,,,,,,,,,,,,,7,3,3,7,4.63,5.08,,,4.59,0,,0,3.28,3.66,4.76,7,0.348,44
823176,2026-08-30T02:05:00Z,AZ @ SF,SF,AZ,Yunior Marte,Mitch Bratt,805074,683352,0.95,,,,,,,,,,,,,,,,,,,7,3,3,7,,4.54,,,,0,,0,,,5.5,0,,0
822690,2026-08-29T20:05:00Z,MIA @ WSH,WSH,MIA,Cade Cavalli,Sandy Alcantara,676917,645261,1.0,,,,,,,,,,,,,,,,,,,4,6,4,6,3.12,3.46,2.95,3.75,3.04,10,0.341,55,3.87,4.12,3.61,11,0.333,82
824392,2026-08-29T20:10:00Z,KC @ CLE,CLE,KC,Foster Griffin,Daniel Lynch IV,656492,663738,0.97,,,,,,,,,,,,,,,,,,,9,1,7,3,3.21,3.06,1.6,2.06,3.41,6,0.408,15,5.73,5.79,3.83,11,0.364,50
823582,2026-08-29T20:10:00Z,HOU @ NYM,NYM,HOU,Nolan McLean,Bennett Sousa,690997,656986,0.98,,,,,,,,,,,,,,,,,,,5,5,4,6,3.06,6.52,-0.24,,3.24,5,0.177,11,4.34,,4.55,6,0.468,5
822936,2026-08-29T20:10:00Z,SD @ TB,TB,SD,Nick Martinez,Walker Buehler,607259,621111,0.97,,,,,,,,,,,,,,,,,,,5,5,6,4,2.99,4.66,3.58,4.04,4.09,11,0.273,79,6.22,3.95,3.75,9,0.314,45
824874,2026-08-29T20:10:00Z,COL @ ATL,ATL,COL,Martín Pérez,Zach Agnos,527048,688642,0.98,,,,,,,,,,,,,,,,,,,2,8,7,3,3.05,5.49,3.23,2.02,3.91,8,0.269,40,7.1,8.66,4.55,6,0.374,5
823741,2026-08-29T23:15:00Z,TEX @ MIL,MIL,TEX,Shane Drohan,Cal Quantrill,675660,615698,1.0,,,,,,,,,,,,,,,,,,,5,5,7,3,3.79,3.08,,,3.42,0,,0,3.94,3.92,4.13,9,0.343,53
824961,2026-08-30T02:05:00Z,BAL @ ATH,ATH,BAL,Jack Perkins,Shane Baz,678022,669358,1.0,,,,,,,,,,,,,,,,,,,5,5,4,6,6.68,4.04,4.93,2.91,4.05,9,0.217,14,4.96,3.68,3.62,7,0.284,35
823986,2026-08-30T02:07:00Z,PHI @ LAA,LAA,PHI,Ryan Johnson,Cristopher Sánchez,696270,650911,0.97,,,,,,,,,,,,,,,,,,,8,2,3,7,5.75,2.62,,,4.45,1,0.539,3,2.04,2.47,2.19,7,0.344,27
