game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
823342,2026-08-19T16:35:00Z,DET @ PIT,PIT,DET,Paul Skenes,Jackson Jobe,694973,695549,0.99,,,,,,,,,,,,,,,,,,,4,6,5,5,3.95,4.5,1.87,2.05,2.68,5,0.301,29,,,4.3,3,,3
823587,2026-08-19T17:10:00Z,SD @ NYM,NYM,SD,Robert Stock,Michael King,476594,650633,0.98,,,,,,,,,,,,,,,,,,,7,3,7,3,5.4,3.38,,,3.91,1,0.2,2,6.46,4.17,3.97,12,0.513,74
823664,2026-08-19T17:40:00Z,ATL @ MIN,MIN,ATL,Taj Bradley,AJ Smith-Shawver,671737,700363,1.01,,,,,,,,,,,,,,,,,,,4,6,5,5,3.9,6.23,2.95,2.31,3.46,11,0.279,64,0.47,1.51,4.16,5,0.118,13
824640,2026-08-19T18:20:00Z,CWS @ CHC,CHC,CWS,Clay Holmes,Sean Newcomb,605280,656794,1.02,,,,,,,,,,,,,,,,,,,6,4,6,4,2.49,2.44,3.32,4.78,3.4,5,0.408,18,3.64,5.42,3.48,11,0.365,33
824722,2026-08-19T20:10:00Z,AZ @ BOS,BOS,AZ,Payton Tolle,Brandon Pfaadt,801139,694297,1.03,,,,,,,,,,,,,,,,,,,5,5,4,6,3.08,3.39,18.13,5.34,2.92,6,0.531,10,2.08,3.26,3.65,8,0.313,29
823424,2026-08-19T22:05:00Z,MIA @ PHI,PHI,MIA,Aaron Nola,Sandy Alcantara,605400,645261,1.02,,,,,,,,,,,,,,,,,,,6,4,7,3,5.16,3.47,2.94,2.9,3.45,11,0.27,55,3.77,3.58,3.56,13,0.327,326
824801,2026-08-19T22:35:00Z,NYY @ BAL,BAL,NYY,Chris Bassitt,Will Warren,605135,701542,1.01,,,,,,,,,,,,,,,,,,,6,4,5,5,5.29,4.49,3.78,3.43,4.64,10,0.362,109,4.64,4.4,3.23,11,0.301,87
824394,2026-08-19T22:40:00Z,SF @ CLE,CLE,SF,Parker Messick,Matt Wilkinson,800048,683363,0.97,,,,,,,,,,,,,,,,,,,3,7,4,6,2.57,0.0,,,2.91,0,,0,,,,0,,0
824476,2026-08-19T22:40:00Z,STL @ CIN,CIN,STL,Chase Burns,Matthew Liberatore,695505,669461,1.04,,,,,,,,,,,,,,,,,,,7,3,4,6,2.54,4.94,4.14,5.7,3.01,4,0.258,3,4.89,4.41,3.59,11,0.387,76
822937,2026-08-19T22:40:00Z,TOR @ TB,TB,TOR,Drew Rasmussen,Max Scherzer,656876,453286,0.97,,,,,,,,,,,,,,,,,,,7,3,6,4,2.77,6.55,3.9,3.5,2.79,10,0.322,96,-0.2,0.85,4.43,3,0.167,13
824076,2026-08-19T23:40:00Z,ATH @ KC,KC,ATH,Seth Lugo,Jeffrey Springs,607625,605488,0.98,,,,,,,,,,,,,,,,,,,4,6,5,5,4.65,6.17,2.09,0.66,4.23,5,0.209,24,6.74,5.11,4.59,9,0.47,37
823748,2026-08-19T23:40:00Z,SEA @ MIL,MIL,SEA,Dustin May,Logan Gilbert,669160,669302,1.0,,,,,,,,,,,,,,,,,,,3,7,6,4,4.13,3.28,1.19,1.47,3.43,5,0.294,24,1.95,1.45,3.06,10,0.182,64
822860,2026-08-20T00:05:00Z,WSH @ TEX,TEX,WSH,Kumar Rocker,Cade Cavalli,677958,676917,1.02,,,,,,,,,,,,,,,,,,,4,6,4,6,4.5,3.36,,,3.67,0,,0,3.15,,3.15,1,0.143,3
824155,2026-08-20T00:10:00Z,LAA @ HOU,HOU,LAA,Ethan Pecko,Walbert Ureña,814490,700712,1.03,,,,,,,,,,,,,,,,,,,5,5,4,6,,2.67,,,,0,,0,5.1,5.33,3.92,10,0.318,40
824318,2026-08-20T00:40:00Z,LAD @ COL,COL,LAD,Kyle Freeland,Roki Sasaki,607536,808963,1.22,,,,,,,,,,,,,,,,,,,6,4,5,5,6.27,4.46,5.32,4.16,3.9,12,0.375,250,3.1,5.01,4.0,8,0.258,26
