game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
823415,2026-09-07T17:05:00Z,ATL @ PHI,PHI,ATL,Jesús Luzardo,Grant Holmes,666200.0,656550,1.02,,,,,,,,,,,,,,,,,,,6,4,7,3,2.87,3.46,3.17,3.29,2.52,12.0,0.265,186.0,5.21,4.3,4.03,12,0.341,65
823820,2026-09-07T17:10:00Z,NYM @ MIA,MIA,NYM,Eury Pérez,Jonah Tong,691587.0,804636,0.95,,,,,,,,,,,,,,,,,,,5,5,4,6,3.94,4.8,5.32,3.88,3.55,11.0,0.303,62.0,2.38,3.94,5.0,8,0.168,15
824715,2026-09-07T17:35:00Z,LAA @ BOS,BOS,LAA,Brayan Bello,Grayson Rodriguez,678394.0,680570,1.03,,,,,,,,,,,,,,,,,,,2,8,6,4,4.82,6.28,4.48,3.94,3.74,8.0,0.356,59.0,2.57,1.32,4.3,6,0.259,24
824793,2026-09-07T17:35:00Z,CLE @ BAL,BAL,CLE,Trevor Rogers,Joey Cantillo,669432.0,676282,1.01,,,,,,,,,,,,,,,,,,,5,5,4,6,4.14,4.0,6.63,3.84,3.21,9.0,0.381,39.0,4.14,5.3,3.62,10,0.237,29
824062,2026-09-07T18:10:00Z,AZ @ KC,KC,AZ,Noah Cameron,Derek Law,702070.0,571882,0.98,,,,,,,,,,,,,,,,,,,5,5,5,5,3.95,1.35,2.53,,3.71,4.0,0.228,13.0,1.42,2.1,4.18,4,0.146,9
823742,2026-09-07T18:10:00Z,CHC @ MIL,MIL,CHC,Robert Gasser,Matthew Boyd,688107.0,571510,1.0,,,,,,,,,,,,,,,,,,,5,5,5,5,4.43,3.88,3.54,3.66,3.68,12.0,0.309,38.0,4.38,3.45,3.8,12,0.272,112
824229,2026-09-07T19:10:00Z,MIN @ DET,DET,MIN,Troy Melton,Joe Ryan,675512.0,657746,0.99,,,,,,,,,,,,,,,,,,,4,6,3,7,2.26,3.7,9.1,4.31,3.54,10.0,0.299,44.0,2.08,2.65,3.1,7,0.254,79
823254,2026-09-07T21:10:00Z,WSH @ SD,SD,WSH,Nick Pivetta,Jake Irvin,601713.0,663623,0.95,,,,,,,,,,,,,,,,,,,5,5,4,6,4.5,5.57,1.57,2.18,3.85,7.0,0.248,28.0,5.65,6.47,3.86,5,0.365,8
823175,2026-09-08T00:10:00Z,STL @ SF,SF,STL,Logan Webb,Michael McGreevy,657277.0,700241,0.95,,,,,,,,,,,,,,,,,,,6,4,4,6,4.21,3.97,2.8,2.25,3.36,8.0,0.332,35.0,13.8,7.74,3.86,5,0.446,13
823902,2026-09-08T01:10:00Z,CIN @ LAD,LAD,CIN,TBD,Chase Burns,,695505,0.96,,,,,,,,,,,,,,,,,,,7,3,6,4,,2.79,,,,,,,1.26,1.55,2.96,8,0.259,21
824958,2026-09-08T02:05:00Z,TOR @ ATH,ATH,TOR,Jacob Lopez,Dylan Cease,682052.0,656302,1.0,,,,,,,,,,,,,,,,,,,7,3,4,6,4.71,2.25,6.66,3.45,4.38,6.0,0.328,25.0,1.44,2.63,2.33,9,0.171,45
