game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,away_hitters_with_history,away_lineup_avg_xwoba,home_hitters_with_history,home_lineup_avg_xwoba
824448,2026-04-21T22:10:00Z,HOU @ CLE,CLE,HOU,Parker Messick,Ryan Weiss,800048.0,680802.0,0.0,,1.0,
822995,2026-04-21T22:40:00Z,CIN @ TB,TB,CIN,Steven Matz,Chase Burns,571927.0,695505.0,10.0,0.42,0.0,
823880,2026-04-21T22:40:00Z,STL @ MIA,MIA,STL,Chris Paddack,Dustin May,663978.0,669160.0,5.0,0.426,6.0,0.378
824290,2026-04-21T22:40:00Z,MIL @ DET,DET,MIL,Keider Montero,Kyle Harrison,672456.0,690986.0,7.0,0.282,7.0,0.361
822747,2026-04-21T22:45:00Z,ATL @ WSH,WSH,ATL,Foster Griffin,Reynaldo López,656492.0,625643.0,4.0,,7.0,0.316
824773,2026-04-21T22:45:00Z,NYY @ BOS,BOS,NYY,Connelly Early,Luis Gil,813349.0,661563.0,10.0,0.261,12.0,0.274
823640,2026-04-21T23:10:00Z,MIN @ NYM,NYM,MIN,Nolan McLean,Simeon Woods Richardson,690997.0,680573.0,1.0,0.29,8.0,0.452
824127,2026-04-21T23:40:00Z,BAL @ KC,KC,BAL,Kris Bubic,Shane Baz,663460.0,669358.0,6.0,0.263,8.0,0.271
824690,2026-04-21T23:40:00Z,PHI @ CHC,CHC,PHI,Shota Imanaga,Jesús Luzardo,684007.0,666200.0,11.0,0.311,11.0,0.299
822914,2026-04-22T00:05:00Z,PIT @ TEX,TEX,PIT,TBD,TBD,,,,,,
824369,2026-04-22T00:40:00Z,SD @ COL,COL,SD,TBD,Randy Vásquez,,681190.0,,,12.0,0.257
824045,2026-04-22T01:38:00Z,TOR @ LAA,LAA,TOR,Jack Kochanowicz,Patrick Corbin,686799.0,571578.0,6.0,0.338,12.0,0.287
823148,2026-04-22T01:40:00Z,ATH @ SEA,SEA,ATH,Luis Castillo,Jacob Lopez,622491.0,682052.0,9.0,0.215,7.0,0.588
825099,2026-04-22T01:40:00Z,CWS @ AZ,AZ,CWS,Merrill Kelly,Sean Burke,518876.0,680732.0,4.0,0.503,7.0,0.369
823236,2026-04-22T01:45:00Z,LAD @ SF,SF,LAD,Landen Roupp,Yoshinobu Yamamoto,694738.0,808967.0,11.0,0.244,10.0,0.268
