game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824240,2026-08-11T22:40:00Z,CLE @ DET,DET,CLE,Drew Anderson,Tanner Bibee,623454,676440,0.99,,,,,,,,,,,,,,,,,,,3,7,7,3,4.01,3.85,1.52,2.26,3.01,10,0.275,24,3.96,4.41,3.72,10,0.382,158
823832,2026-08-11T22:40:00Z,PIT @ MIA,MIA,PIT,Eury Pérez,Paul Skenes,691587,694973,0.95,,,,,,,,,,,,,,,,,,,3,7,5,5,3.61,3.96,0.47,1.51,3.32,5,0.285,12,3.78,0.66,2.63,8,0.274,31
822697,2026-08-11T22:45:00Z,CHC @ WSH,WSH,CHC,Jake Irvin,Shota Imanaga,663623,684007,1.0,,,,,,,,,,,,,,,,,,,7,3,4,6,5.37,3.6,5.55,4.2,3.81,11,0.356,108,2.7,2.54,3.37,9,0.329,47
823512,2026-08-11T23:05:00Z,SEA @ NYY,NYY,SEA,Ryan Weathers,Bryan Woo,677960,693433,1.05,,,,,,,,,,,,,,,,,,,3,7,5,5,3.79,4.31,1.73,1.95,2.76,9,0.333,28,4.03,3.56,3.1,9,0.273,47
822778,2026-08-11T23:07:00Z,BOS @ TOR,TOR,BOS,Dylan Cease,Patrick Sandoval,656302,663776,1.0,,,,,,,,,,,,,,,,,,,7,3,6,4,2.28,3.38,2.94,3.08,2.21,10,0.328,95,3.2,4.35,3.59,9,0.286,57
824886,2026-08-11T23:15:00Z,NYM @ ATL,ATL,NYM,Martín Pérez,Nolan McLean,527048,690997,0.98,,,,,,,,,,,,,,,,,,,6,4,7,3,3.14,3.51,5.22,5.03,3.79,13,0.384,154,3.33,3.05,2.98,11,0.322,50
823673,2026-08-11T23:40:00Z,BAL @ MIN,MIN,BAL,Bailey Ober,Brandon Young,641927,687064,1.01,,,,,,,,,,,,,,,,,,,4,6,4,6,4.45,3.43,4.95,3.06,4.25,11,0.409,61,,,3.82,2,0.102,4
824563,2026-08-11T23:40:00Z,CIN @ CWS,CWS,CIN,Sean Burke,Nick Lodolo,680732,666157,0.97,,,,,,,,,,,,,,,,,,,6,4,5,5,3.08,4.6,6.14,9.48,3.28,3,0.371,9,4.4,3.08,4.19,9,0.445,26
823019,2026-08-11T23:45:00Z,PHI @ STL,STL,PHI,Andre Pallante,Cristopher Sánchez,669467,650911,0.99,,,,,,,,,,,,,,,,,,,7,3,5,5,3.63,2.65,4.43,4.52,3.59,10,0.345,56,3.88,2.03,2.24,4,0.323,19
823997,2026-08-12T01:38:00Z,TEX @ LAA,LAA,TEX,Ryan Johnson,Cody Bradford,696270,674003,0.97,,,,,,,,,,,,,,,,,,,5,5,3,7,7.11,0.0,,,4.38,4,0.353,4,6.43,3.48,4.33,4,0.279,14
825046,2026-08-12T01:40:00Z,COL @ AZ,AZ,COL,Mitch Bratt,Tomoyuki Sugano,683352,608372,1.05,,,,,,,,,,,,,,,,,,,4,6,6,4,3.9,4.51,,,5.55,4,,3,4.6,4.86,4.46,10,0.435,42
824970,2026-08-12T01:40:00Z,TB @ ATH,ATH,TB,Mason Barnett,Nick Martinez,686930,607259,1.0,,,,,,,,,,,,,,,,,,,8,2,2,8,5.56,2.65,,,4.47,1,0.364,1,3.14,4.47,4.2,8,0.164,23
823264,2026-08-12T01:40:00Z,MIL @ SD,SD,MIL,Walker Buehler,Kyle Harrison,621111,690986,0.95,,,,,,,,,,,,,,,,,,,6,4,7,3,5.07,2.84,8.66,4.0,3.78,7,0.448,28,5.01,3.32,2.65,9,0.292,52
823186,2026-08-12T01:45:00Z,HOU @ SF,SF,HOU,Carson Whisenhunt,Hunter Brown,687931,686613,0.95,,,,,,,,,,,,,,,,,,,6,4,2,8,7.25,3.53,,,4.55,1,,0,3.13,4.72,3.4,2,0.451,3
823917,2026-08-12T02:10:00Z,KC @ LAD,LAD,KC,Blake Snell,Michael Wacha,605483,608379,0.96,,,,,,,,,,,,,,,,,,,3,7,2,8,12.0,3.44,1.81,1.53,2.28,7,0.232,57,7.0,4.89,3.9,9,0.39,83
