game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
823334,2026-09-17T16:35:00Z,MIL @ PIT,PIT,MIL,TBD,Kyle Harrison,,690986.0,0.99,,,,,,,,,,,,,,,,,,,7,3,6,4,,3.98,,,,,,,-0.28,,2.96,11.0,0.167,37.0
824464,2026-09-17T16:40:00Z,LAD @ CIN,CIN,LAD,Brady Singer,TBD,663903.0,,1.04,,,,,,,,,,,,,,,,,,,8,2,3,7,5.38,,10.0,0.317,48.0,3.86,3.8,4.21,,,,,,
822924,2026-09-17T17:10:00Z,ATH @ TB,TB,ATH,Drew Rasmussen,Jeffrey Springs,656876.0,605488.0,0.97,,,,,,,,,,,,,,,,,,,6,4,8,2,2.81,5.93,12.0,0.351,41.0,6.74,3.93,2.8,5.03,3.72,4.6,7.0,0.373,28.0
824305,2026-09-17T19:10:00Z,SD @ COL,COL,SD,Tanner Gordon,Michael King,685299.0,650633.0,1.22,,,,,,,,,,,,,,,,,,,8,2,2,8,5.55,3.03,7.0,0.245,36.0,5.2,3.11,3.77,2.9,3.67,4.0,12.0,0.236,55.0
824141,2026-09-17T23:15:00Z,KC @ HOU,HOU,KC,TBD,Seth Lugo,,607625.0,1.03,,,,,,,,,,,,,,,,,,,3,7,4,6,,4.99,,,,,,,4.99,4.44,4.17,13.0,0.443,101.0
823573,2026-09-17T23:15:00Z,PHI @ NYM,NYM,PHI,Nolan McLean,Aaron Nola,690997.0,605400.0,0.98,,,,,,,,,,,,,,,,,,,4,6,5,5,3.24,4.69,10.0,0.199,48.0,1.82,2.85,3.26,6.32,4.14,3.47,13.0,0.302,198.0
824548,2026-09-17T23:40:00Z,DET @ CWS,CWS,DET,Erick Fedde,Framber Valdez,607200.0,664285.0,0.97,,,,,,,,,,,,,,,,,,,7,3,3,7,3.97,4.01,9.0,0.345,63.0,7.05,4.75,4.46,3.66,4.16,3.79,10.0,0.303,100.0
822845,2026-09-18T00:05:00Z,BOS @ TEX,TEX,BOS,TBD,Sonny Gray,,543243.0,1.02,,,,,,,,,,,,,,,,,,,6,4,5,5,,2.76,,,,,,,1.79,2.69,3.27,12.0,0.31,99.0
823978,2026-09-18T01:38:00Z,MIN @ LAA,LAA,MIN,Walbert Ureña,Taj Bradley,700712.0,671737.0,0.97,,,,,,,,,,,,,,,,,,,3,7,5,5,2.88,3.81,0.0,,0.0,,,3.75,5.87,3.45,3.37,8.0,0.394,39.0
