game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824803,2026-08-18T22:35:00Z,NYY @ BAL,BAL,NYY,Shane Baz,Carlos Rodón,669358,607074,1.01,,,,,,,,,,,,,,,,,,,5,5,5,5,4.0,3.3,7.52,5.38,3.62,9,0.319,55,6.28,3.2,3.59,9,0.265,56
823341,2026-08-18T22:40:00Z,DET @ PIT,PIT,DET,Braxton Ashcraft,Keider Montero,677952,672456,0.99,,,,,,,,,,,,,,,,,,,5,5,4,6,3.82,3.22,0.37,1.22,2.76,5,0.0,13,2.84,2.34,3.79,10,0.239,38
824398,2026-08-18T22:40:00Z,SF @ CLE,CLE,SF,Foster Griffin,Carson Whisenhunt,656492,687931,0.97,,,,,,,,,,,,,,,,,,,3,7,3,7,3.25,6.11,0.37,1.65,3.39,5,0.162,13,,,4.89,1,1.0,2
824475,2026-08-18T22:40:00Z,STL @ CIN,CIN,STL,Andrew Abbott,Kyle Leahy,671096,681517,1.04,,,,,,,,,,,,,,,,,,,6,4,4,6,4.13,3.38,4.47,4.57,4.29,10,0.33,80,5.6,3.55,3.25,12,0.343,55
822938,2026-08-18T22:40:00Z,TOR @ TB,TB,TOR,Nick Martinez,José Soriano,607259,667755,0.97,,,,,,,,,,,,,,,,,,,7,3,7,3,2.74,3.16,6.97,4.7,4.15,10,0.305,83,2.23,2.65,3.45,10,0.28,47
823423,2026-08-18T22:40:00Z,MIA @ PHI,PHI,MIA,Zack Wheeler,Cade Gibson,554430,806188,1.02,,,,,,,,,,,,,,,,,,,6,4,6,4,2.89,5.61,3.1,2.62,2.49,9,0.231,59,7.51,6.86,4.09,11,0.43,36
824723,2026-08-18T23:10:00Z,AZ @ BOS,BOS,AZ,Ranger Suarez,Merrill Kelly,624133,518876,1.03,,,,,,,,,,,,,,,,,,,5,5,3,7,3.25,5.11,5.37,3.89,3.04,10,0.32,79,6.42,4.66,4.69,9,0.443,36
823586,2026-08-18T23:10:00Z,SD @ NYM,NYM,SD,Zac Thornton,Robbie Ray,804267,592662,0.98,,,,,,,,,,,,,,,,,,,7,3,7,3,2.78,3.28,,,4.12,0,,0,2.82,2.73,4.38,10,0.28,94
824075,2026-08-18T23:40:00Z,ATH @ KC,KC,ATH,Daniel Lynch IV,Jack Perkins,663738,678022,0.98,,,,,,,,,,,,,,,,,,,4,6,4,6,2.88,7.27,6.41,6.27,3.61,8,0.378,16,1.1,2.66,3.96,7,0.188,7
823667,2026-08-18T23:40:00Z,ATL @ MIN,MIN,ATL,Zebby Matthews,Tyler Mahle,805673,641816,1.01,,,,,,,,,,,,,,,,,,,4,6,4,6,5.34,4.64,4.9,1.93,3.85,8,0.842,16,4.15,3.91,3.53,10,0.313,68
823749,2026-08-18T23:40:00Z,SEA @ MIL,MIL,SEA,Kyle Harrison,Bryce Miller,690986,682243,1.0,,,,,,,,,,,,,,,,,,,3,7,5,5,2.99,3.39,8.2,6.64,2.81,6,0.231,13,2.88,2.05,3.22,8,0.176,29
822859,2026-08-19T00:05:00Z,WSH @ TEX,TEX,WSH,Cal Quantrill,Jackson Kent,615698,800600,1.02,,,,,,,,,,,,,,,,,,,4,6,4,6,3.44,6.75,3.97,3.54,4.38,6,0.321,38,,,,0,,0
824639,2026-08-19T00:05:00Z,CWS @ CHC,CHC,CWS,Kevin Gausman,Bryan Hudson,592332,663542,1.02,,,,,,,,,,,,,,,,,,,6,4,6,4,4.53,3.14,2.9,3.5,3.2,5,0.211,39,4.96,4.65,3.69,10,0.332,26
824154,2026-08-19T00:10:00Z,LAA @ HOU,HOU,LAA,Cristian Javier,George Klassen,664299,691946,1.03,,,,,,,,,,,,,,,,,,,5,5,4,6,6.68,5.52,3.01,3.32,5.31,11,0.18,78,,,5.29,0,,0
824319,2026-08-19T00:40:00Z,LAD @ COL,COL,LAD,Ryan Feltner,Eric Lauer,663372,641778,1.22,,,,,,,,,,,,,,,,,,,6,4,5,5,5.59,4.67,4.76,5.45,4.49,12,0.315,89,3.91,3.68,4.79,8,0.241,51
