game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
823349,2026-08-07T22:40:00Z,NYM @ PIT,PIT,NYM,Carmen Mlodzinski,Zac Thornton,669387,804267,0.99,,,,,,,,,,,,,,,,,,,6,4,2,8,3.18,2.72,2.76,3.54,3.56,9,0.361,26,,,4.04,0,,0
823428,2026-08-07T22:40:00Z,TOR @ PHI,PHI,TOR,Zack Wheeler,José Soriano,554430,667755,1.02,,,,,,,,,,,,,,,,,,,6,4,5,5,2.49,3.29,2.91,3.03,2.3,12,0.249,114,2.19,2.68,3.4,8,0.218,29
822699,2026-08-07T22:45:00Z,CIN @ WSH,WSH,CIN,Cade Cavalli,Chase Petty,676917,695534,1.0,,,,,,,,,,,,,,,,,,,7,3,2,8,3.49,4.5,,,3.2,2,0.362,4,,,4.96,0,,0
823515,2026-08-07T23:05:00Z,ATL @ NYY,NYY,ATL,Max Fried,Tyler Mahle,608331,641816,1.05,,,,,,,,,,,,,,,,,,,8,2,5,5,3.12,5.13,3.41,3.42,3.25,5,0.266,55,6.12,4.18,3.72,11,0.303,83
824727,2026-08-07T23:10:00Z,ATH @ BOS,BOS,ATH,Payton Tolle,Jack Perkins,801139,678022,1.03,,,,,,,,,,,,,,,,,,,1,9,9,1,3.22,7.17,5.46,2.1,3.12,9,0.245,25,6.9,6.17,3.84,10,0.278,17
823836,2026-08-07T23:10:00Z,LAA @ MIA,MIA,LAA,Tyler Phillips,George Klassen,663969,691946,0.95,,,,,,,,,,,,,,,,,,,3,7,6,4,3.52,8.1,2.13,3.7,4.33,5,0.236,9,,,5.75,0,,0
824566,2026-08-07T23:40:00Z,CLE @ CWS,CWS,CLE,Noah Schultz,Parker Messick,702273,800048,0.97,,,,,,,,,,,,,,,,,,,3,7,4,6,6.06,2.57,,,4.23,1,0.0,2,3.02,2.98,2.93,11,0.274,51
823750,2026-08-07T23:40:00Z,MIN @ MIL,MIL,MIN,Shane Drohan,Zebby Matthews,675660,805673,1.0,,,,,,,,,,,,,,,,,,,5,5,6,4,3.44,5.22,,,3.2,0,,0,1.63,2.22,3.81,7,0.234,9
824081,2026-08-08T00:10:00Z,CHC @ KC,KC,CHC,Daniel Lynch IV,Kevin Gausman,663738,592332,0.98,,,,,,,,,,,,,,,,,,,7,3,4,6,1.96,4.38,2.57,3.65,3.61,4,0.545,6,4.8,3.95,3.21,8,0.313,75
823024,2026-08-08T00:15:00Z,COL @ STL,STL,COL,Kyle Leahy,Ryan Feltner,681517,663372,0.99,,,,,,,,,,,,,,,,,,,3,7,4,6,3.44,5.75,0.93,1.56,3.43,8,0.222,17,3.31,1.85,4.3,5,0.202,21
822863,2026-08-08T00:15:00Z,BAL @ TEX,TEX,BAL,Nathan Eovaldi,Shane Baz,543135,669358,1.02,,,,,,,,,,,,,,,,,,,5,5,4,6,4.31,3.86,3.78,4.13,2.93,10,0.365,38,2.34,3.27,3.62,6,0.174,19
825051,2026-08-08T01:40:00Z,LAD @ AZ,AZ,LAD,Merrill Kelly,Roki Sasaki,518876,808963,1.05,,,,,,,,,,,,,,,,,,,2,8,6,4,5.04,4.64,6.29,4.71,4.62,11,0.349,181,6.56,5.78,3.97,10,0.305,19
823266,2026-08-08T01:40:00Z,HOU @ SD,SD,HOU,Robbie Ray,Ronel Blanco,592662,669854,0.95,,,,,,,,,,,,,,,,,,,7,3,7,3,3.08,7.36,9.21,5.96,4.3,6,0.368,52,3.8,4.86,4.39,3,0.373,9
823103,2026-08-08T01:45:00Z,TB @ SEA,SEA,TB,Logan Gilbert,Drew Rasmussen,669302,656876,0.97,,,,,,,,,,,,,,,,,,,7,3,4,6,3.46,2.91,2.56,3.4,3.02,10,0.252,52,4.68,3.07,2.78,10,0.27,45
823191,2026-08-08T02:15:00Z,DET @ SF,SF,DET,JT Brubaker,Keider Montero,664141,672456,0.95,,,,,,,,,,,,,,,,,,,6,4,4,6,3.17,3.17,4.86,3.06,4.36,2,0.223,12,2.28,3.62,3.71,5,0.218,8
