date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-01 00:00:00,,vs,L 0-1,5.1,9,6,6,3,1,9,91
2026-07-27 00:00:00,,vs,L 0-1,5.2,1,2,2,0,3,4,69
2026-07-21 00:00:00,,@,ND,5.0,5,3,3,1,1,4,87
2026-07-09 00:00:00,,@,L 0-1,3.0,2,3,3,2,2,2,67
2026-07-03 00:00:00,,vs,L 0-1,3.2,7,7,7,2,4,8,91
2026-06-27 00:00:00,,@,ND,5.0,4,2,2,0,1,5,81
2026-06-21 00:00:00,,vs,ND,5.0,4,4,4,1,2,8,78
2026-06-16 00:00:00,,vs,ND,5.0,6,3,3,1,2,6,85
2026-06-10 00:00:00,,vs,ND,4.0,5,3,3,2,3,4,89
2026-06-05 00:00:00,,@,L 0-1,4.0,5,5,5,1,2,6,75
2026-05-31 00:00:00,,vs,ND,2.1,0,0,0,0,0,0,30
2026-05-30 00:00:00,,vs,ND,0.2,1,3,3,0,2,2,24
2026-05-25 00:00:00,,vs,ND,4.2,3,2,2,1,0,7,63
2026-05-22 00:00:00,,@,ND,1.1,4,3,3,0,0,2,23
2026-05-19 00:00:00,,@,ND,2.0,1,0,0,0,0,0,22
2026-05-14 00:00:00,,vs,L 0-1,0.2,3,2,2,0,0,0,23
2026-05-13 00:00:00,,vs,ND,1.0,1,0,0,0,0,1,18
2026-05-08 00:00:00,,@,ND,0.2,1,1,1,0,1,2,25
2026-05-06 00:00:00,,@,L 0-1,1.1,2,4,2,0,1,2,33
2026-04-30 00:00:00,,vs,ND,1.0,1,0,0,0,0,1,16
2026-04-28 00:00:00,,vs,ND,1.0,0,0,0,0,0,1,12
2026-04-26 00:00:00,,@,ND,2.0,1,0,0,0,0,3,26
2026-04-21 00:00:00,,@,ND,2.0,0,0,0,0,0,2,26
2026-04-18 00:00:00,,vs,W 1-0,2.1,1,0,0,0,2,3,44
2026-04-16 00:00:00,,vs,ND,1.0,0,0,0,0,0,0,11
2026-04-13 00:00:00,,vs,ND,1.2,5,4,4,0,1,4,43
2026-04-10 00:00:00,,@,W 1-0,2.1,3,0,0,0,0,3,30
