date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-01 00:00:00,,@,W 1-0,5.0,6,2,2,1,0,3,65
2026-07-27 00:00:00,,vs,ND,5.0,3,2,2,1,2,5,76
2026-07-21 00:00:00,,@,L 0-1,4.1,5,3,2,1,1,2,68
2026-07-12 00:00:00,,vs,L 0-1,1.0,2,2,2,0,1,1,26
2026-07-08 00:00:00,,vs,W 1-0,5.0,4,0,0,0,2,3,71
2026-07-03 00:00:00,,@,ND,3.1,7,5,5,1,2,2,71
2026-06-28 00:00:00,,@,L 0-1,7.1,6,2,2,1,0,1,97
2026-06-22 00:00:00,,vs,ND,6.0,5,2,2,1,3,4,89
2026-06-16 00:00:00,,@,L 0-1,4.0,6,8,8,3,3,4,79
2026-06-11 00:00:00,,vs,W 1-0,5.0,2,0,0,0,2,5,70
2026-06-05 00:00:00,,vs,ND,4.2,7,3,3,1,3,3,82
2026-05-30 00:00:00,,@,L 0-1,5.0,6,3,3,0,1,2,72
2026-05-24 00:00:00,,vs,ND,3.2,2,0,0,0,2,4,59
2026-05-20 00:00:00,,vs,ND,3.0,2,1,0,0,1,2,43
2026-05-17 00:00:00,,@,ND,2.0,2,1,1,0,2,0,43
2026-05-13 00:00:00,,@,ND,1.1,0,0,0,0,0,1,14
2026-05-08 00:00:00,,vs,ND,2.1,1,0,0,0,1,2,29
2026-05-03 00:00:00,,vs,ND,3.0,4,0,0,0,0,3,47
2026-04-28 00:00:00,,@,ND,1.0,1,0,0,0,0,0,16
2026-04-27 00:00:00,,@,ND,0.1,1,0,0,0,0,1,6
2026-04-25 00:00:00,,@,ND,2.0,2,2,2,1,3,0,46
2026-04-21 00:00:00,,vs,ND,3.0,2,0,0,0,1,3,40
2026-04-17 00:00:00,,vs,ND,1.1,1,0,0,0,3,3,42
2026-04-12 00:00:00,,@,ND,2.0,2,1,1,0,1,2,37
2026-04-09 00:00:00,,vs,ND,3.0,2,0,0,0,1,4,37
2026-04-06 00:00:00,,vs,ND,1.2,0,0,0,0,1,1,23
2026-04-03 00:00:00,,@,ND,2.0,1,1,0,0,2,3,52
2026-03-29 00:00:00,,vs,ND,2.0,1,0,0,0,0,2,22
