date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-02 00:00:00,,@,W 1-0,6.0,2,0,0,0,2,2,86
2026-07-27 00:00:00,,vs,L 0-1,4.1,9,6,4,1,1,1,80
2026-07-22 00:00:00,,@,W 1-0,5.1,3,1,1,1,0,8,81
2026-07-17 00:00:00,,@,W 1-0,3.1,1,0,0,0,0,5,43
2026-07-12 00:00:00,,vs,ND,3.0,4,3,3,0,1,5,58
2026-07-08 00:00:00,,vs,ND,1.2,2,0,0,0,1,1,32
2026-07-04 00:00:00,,@,ND,3.0,0,0,0,0,1,0,36
2026-07-01 00:00:00,,@,W 1-0,2.0,0,0,0,0,1,3,23
2026-06-26 00:00:00,,vs,W 1-0,7.0,6,0,0,0,1,3,96
2026-06-21 00:00:00,,vs,ND,7.0,6,3,3,1,0,3,76
2026-06-16 00:00:00,,@,L 0-1,1.1,2,2,1,0,0,2,30
2026-06-11 00:00:00,,vs,W 1-0,6.1,4,0,0,0,1,4,96
2026-06-06 00:00:00,,vs,L 0-1,5.0,6,4,4,1,1,1,79
2026-05-31 00:00:00,,@,ND,6.0,2,0,0,0,0,4,65
2026-05-26 00:00:00,,vs,ND,5.2,8,4,4,1,1,7,89
2026-05-19 00:00:00,,vs,ND,5.0,2,3,3,1,4,1,85
2026-05-14 00:00:00,,@,L 0-1,4.2,4,4,4,2,2,2,70
2026-05-08 00:00:00,,@,ND,6.0,3,1,1,0,1,4,71
2026-05-02 00:00:00,,vs,W 1-0,6.2,5,1,1,1,2,2,85
2026-04-26 00:00:00,,@,ND,5.0,5,3,3,2,2,5,86
2026-04-21 00:00:00,,vs,L 0-1,5.2,5,3,3,0,1,3,88
2026-04-16 00:00:00,,vs,ND,6.0,7,4,4,0,0,5,83
2026-04-10 00:00:00,,vs,W 1-0,6.0,2,0,0,0,1,7,80
2026-04-05 00:00:00,,vs,L 0-1,4.1,3,3,2,0,1,3,63
