date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-01 00:00:00,,vs,ND,7.0,5,3,3,2,1,6,96
2026-07-26 00:00:00,,@,ND,5.2,5,3,3,0,2,4,93
2026-07-19 00:00:00,,vs,W 1-0,6.0,4,3,3,1,1,10,95
2026-07-11 00:00:00,,@,L 0-1,6.2,9,4,4,0,2,5,96
2026-07-04 00:00:00,,vs,W 1-0,7.1,1,0,0,0,0,7,91
2026-06-27 00:00:00,,@,L 0-1,7.0,7,4,4,0,0,7,103
2026-06-21 00:00:00,,vs,W 1-0,6.1,3,1,1,1,2,8,94
2026-06-16 00:00:00,,vs,W 1-0,7.0,2,1,1,0,1,10,94
2026-06-09 00:00:00,,@,ND,6.0,3,1,1,0,2,5,105
2026-06-02 00:00:00,,vs,W 1-0,5.1,4,3,3,2,1,8,99
2026-05-27 00:00:00,,@,W 1-0,6.0,5,0,0,0,2,6,91
2026-05-22 00:00:00,,@,ND,5.2,2,0,0,0,2,6,94
2026-05-16 00:00:00,,vs,L 0-1,6.2,5,7,7,3,2,5,97
2026-05-10 00:00:00,,@,ND,6.0,1,0,0,0,0,9,87
2026-05-04 00:00:00,,vs,W 1-0,6.0,6,4,4,4,2,4,89
2026-04-28 00:00:00,,@,ND,5.0,6,1,1,1,1,4,93
2026-04-22 00:00:00,,vs,ND,4.0,6,3,3,0,2,3,89
2026-04-17 00:00:00,,vs,L 0-1,5.1,7,2,2,1,1,7,99
2026-04-12 00:00:00,,vs,W 1-0,7.0,4,1,1,1,1,7,85
2026-04-06 00:00:00,,@,L 0-1,6.0,6,2,2,0,0,5,96
2026-03-31 00:00:00,,vs,L 0-1,5.1,7,5,5,0,3,6,95
2026-03-26 00:00:00,,vs,ND,5.1,5,3,3,1,0,7,86
