date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-02 00:00:00,,@,L 0-1,5.0,8,5,5,1,4,5,96
2026-07-27 00:00:00,,@,ND,5.2,4,1,0,0,1,6,93
2026-07-22 00:00:00,,vs,W 1-0,5.0,5,2,2,1,1,3,87
2026-07-17 00:00:00,,vs,ND,5.0,4,3,1,1,2,3,87
2026-07-09 00:00:00,,@,W 1-0,7.0,3,1,1,1,3,6,94
2026-07-04 00:00:00,,vs,W 1-0,5.0,8,2,2,1,2,6,92
2026-06-28 00:00:00,,@,L 0-1,6.0,8,5,5,3,2,3,93
2026-06-22 00:00:00,,@,L 0-1,6.0,7,3,3,0,3,2,96
2026-06-16 00:00:00,,vs,L 0-1,5.1,11,6,6,2,1,4,88
2026-06-11 00:00:00,,@,L 0-1,6.0,4,2,2,0,2,1,74
2026-06-05 00:00:00,,vs,L 0-1,5.0,6,7,7,3,3,4,85
2026-05-31 00:00:00,,@,ND,5.1,8,2,2,2,2,2,97
2026-05-25 00:00:00,,@,W 1-0,7.0,4,2,2,0,2,4,96
2026-05-20 00:00:00,,vs,W 1-0,6.0,8,3,3,1,0,4,85
2026-05-15 00:00:00,,@,W 1-0,9.0,4,1,1,1,0,3,100
2026-05-09 00:00:00,,vs,W 1-0,7.0,3,1,1,0,3,6,96
2026-05-03 00:00:00,,@,L 0-1,4.1,8,6,6,1,3,5,92
2026-04-28 00:00:00,,@,L 0-1,5.0,6,5,5,1,5,1,104
2026-04-21 00:00:00,,vs,L 0-1,4.1,10,8,8,3,3,5,101
2026-04-14 00:00:00,,@,W 1-0,5.1,5,2,2,1,4,3,86
