date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-01 00:00:00,,vs,W 1-0,6.0,8,4,4,2,1,3,87
2026-07-25 00:00:00,,@,L 0-1,5.0,9,5,5,1,1,4,82
2026-07-19 00:00:00,,vs,L 0-1,2.1,7,8,8,3,4,3,71
2026-07-09 00:00:00,,@,L 0-1,4.1,6,4,4,2,4,3,92
2026-07-03 00:00:00,,vs,W 1-0,6.0,6,3,2,1,0,9,88
2026-06-28 00:00:00,,@,ND,6.0,5,2,1,1,0,0,82
2026-06-22 00:00:00,,vs,ND,6.0,4,2,2,0,4,2,93
2026-06-16 00:00:00,,@,ND,4.2,6,2,2,1,3,7,104
2026-06-11 00:00:00,,vs,L 0-1,4.1,4,6,6,1,3,3,75
2026-06-05 00:00:00,,vs,ND,6.0,1,1,1,0,2,4,81
2026-05-30 00:00:00,,vs,W 1-0,6.0,4,0,0,0,0,2,63
2026-04-23 00:00:00,,vs,ND,2.0,2,2,2,0,1,3,40
2026-04-18 00:00:00,,vs,ND,5.2,5,3,2,2,1,5,87
2026-04-11 00:00:00,,@,L 0-1,4.0,7,6,6,2,3,4,82
2026-04-06 00:00:00,,vs,W 1-0,5.1,7,4,4,1,2,1,70
2026-03-31 00:00:00,,@,ND,3.0,1,0,0,0,1,4,47
