date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-07-31 00:00:00,,@,L 0-1,5.0,10,6,6,2,1,5,94
2026-07-25 00:00:00,,vs,W 1-0,7.0,3,1,1,0,1,8,91
2026-07-19 00:00:00,,@,L 0-1,4.0,6,4,4,3,2,2,81
2026-07-09 00:00:00,,vs,ND,6.0,6,4,3,0,2,10,99
2026-07-02 00:00:00,,vs,W 1-0,5.0,6,3,3,2,1,9,85
2026-06-26 00:00:00,,@,W 1-0,7.0,5,0,0,0,1,9,92
2026-06-21 00:00:00,,vs,W 1-0,6.0,7,3,3,0,1,9,94
2026-06-14 00:00:00,,@,W 1-0,7.0,6,3,3,2,1,6,94
2026-06-09 00:00:00,,@,L 0-1,5.2,4,4,4,1,3,3,88
2026-06-02 00:00:00,,@,ND,6.0,11,4,4,1,1,7,93
2026-05-28 00:00:00,,vs,L 0-1,7.0,4,5,5,2,2,6,90
2026-05-23 00:00:00,,@,L 0-1,7.0,5,3,3,1,2,6,97
2026-05-17 00:00:00,,@,W 1-0,7.0,5,0,0,0,2,8,94
2026-05-06 00:00:00,,@,W 1-0,8.0,3,1,1,1,0,8,101
2026-04-29 00:00:00,,vs,W 1-0,7.0,4,0,0,0,1,7,102
2026-04-24 00:00:00,,vs,L 0-1,6.0,6,6,6,4,1,3,86
2026-04-18 00:00:00,,@,L 0-1,5.0,8,4,2,1,1,3,95
2026-04-13 00:00:00,,@,W 1-0,7.0,3,0,0,0,2,7,84
2026-04-07 00:00:00,,vs,W 1-0,6.0,6,2,2,1,2,7,93
2026-04-01 00:00:00,,@,L 0-1,4.0,8,6,6,1,3,5,88
2026-03-26 00:00:00,,@,L 0-1,4.2,8,5,5,2,0,7,80
