date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-01 00:00:00,,vs,W 1-0,6.0,4,0,0,0,1,10,96
2026-07-26 00:00:00,,vs,W 1-0,7.0,1,0,0,0,1,9,87
2026-07-21 00:00:00,,@,W 1-0,5.0,7,2,2,0,1,5,93
2026-07-09 00:00:00,,vs,L 0-1,2.1,7,6,6,1,0,2,61
2026-07-04 00:00:00,,@,ND,5.0,6,5,5,2,1,2,77
2026-06-28 00:00:00,,vs,W 1-0,6.0,3,0,0,0,1,5,99
2026-06-22 00:00:00,,vs,L 0-1,6.0,4,2,2,0,2,5,90
2026-06-16 00:00:00,,@,L 0-1,7.0,6,1,1,1,0,7,102
2026-06-10 00:00:00,,vs,W 1-0,7.0,2,0,0,0,1,13,97
2026-06-05 00:00:00,,@,W 1-0,7.0,1,0,0,0,0,9,87
2026-05-30 00:00:00,,vs,L 0-1,4.0,4,5,5,1,2,4,70
2026-05-24 00:00:00,,@,ND,7.0,5,0,0,0,1,6,92
2026-05-17 00:00:00,,vs,W 1-0,5.1,7,2,2,0,2,2,93
2026-05-11 00:00:00,,@,W 1-0,6.0,4,3,3,1,1,6,100
2026-05-05 00:00:00,,vs,ND,6.0,7,3,3,1,1,5,85
2026-04-29 00:00:00,,@,L 0-1,5.0,6,3,2,0,1,6,91
2026-04-24 00:00:00,,vs,W 1-0,6.0,5,1,1,1,1,6,98
2026-04-18 00:00:00,,@,ND,3.2,2,4,4,2,2,3,64
2026-04-12 00:00:00,,vs,W 1-0,6.0,1,0,0,0,0,7,76
2026-04-01 00:00:00,,@,ND,5.0,3,2,1,1,1,8,89
2026-03-26 00:00:00,,@,ND,5.0,4,1,1,1,0,2,73
