date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-07-26 00:00:00,,@,W 1-0,5.0,3,1,0,0,3,5,85
2026-07-20 00:00:00,,vs,ND,7.0,4,2,2,0,1,7,95
2026-07-12 00:00:00,,@,L 0-1,5.0,5,3,3,0,2,0,77
2026-07-07 00:00:00,,@,ND,6.0,2,2,2,0,2,4,93
2026-06-30 00:00:00,,@,L 0-1,5.0,6,3,3,0,1,9,91
2026-06-24 00:00:00,,vs,ND,3.0,6,5,5,2,2,4,69
2026-06-19 00:00:00,,@,ND,5.0,6,4,3,1,4,6,105
2026-06-13 00:00:00,,vs,W 1-0,5.0,3,0,0,0,2,5,76
2026-06-07 00:00:00,,@,W 1-0,6.0,8,5,4,2,2,2,88
2026-06-01 00:00:00,,vs,ND,4.2,3,3,2,1,7,7,108
2026-05-27 00:00:00,,@,L 0-1,5.0,7,3,3,1,4,4,105
2026-05-21 00:00:00,,vs,ND,6.2,6,2,2,0,1,7,103
2026-05-16 00:00:00,,vs,L 0-1,5.1,1,6,6,0,6,6,92
2026-05-10 00:00:00,,@,W 1-0,7.2,5,1,1,0,1,7,103
2026-05-04 00:00:00,,vs,L 0-1,4.0,8,5,5,2,3,5,88
2026-04-28 00:00:00,,@,L 0-1,5.0,6,3,3,2,3,6,97
2026-04-22 00:00:00,,vs,ND,5.0,7,0,0,0,0,4,84
2026-04-17 00:00:00,,vs,W 1-0,5.2,2,0,0,0,4,8,99
2026-04-12 00:00:00,,@,W 1-0,7.0,2,0,0,0,3,10,106
2026-04-06 00:00:00,,vs,W 1-0,8.0,3,1,1,1,0,10,97
2026-03-31 00:00:00,,@,W 1-0,6.0,2,0,0,0,2,4,90
2026-03-26 00:00:00,,@,W 1-0,6.0,2,0,0,0,4,7,91
