date,opponent,home_away,result,ip,h,r,er,hr,bb,k,pitches
2026-08-04 00:00:00,,vs,ND,1.0,1,0,0,0,0,1,11
2026-07-29 00:00:00,,@,ND,1.0,1,0,0,0,0,0,10
2026-07-28 00:00:00,,@,ND,0.2,1,0,0,0,0,0,10
2026-07-25 00:00:00,,@,W 1-0,1.0,1,0,0,0,0,0,12
2026-07-22 00:00:00,,vs,ND,1.0,0,0,0,0,0,0,11
2026-07-20 00:00:00,,vs,ND,1.0,1,0,0,0,0,1,15
2026-07-18 00:00:00,,vs,W 1-0,2.0,2,0,0,0,0,0,26
2026-07-10 00:00:00,,@,ND,1.0,0,0,0,0,0,1,11
2026-07-07 00:00:00,,@,ND,1.1,0,0,0,0,1,0,18
2026-07-05 00:00:00,,vs,ND,1.0,0,0,0,0,0,1,12
2026-07-02 00:00:00,,vs,ND,1.0,0,0,0,0,0,1,9
2026-06-27 00:00:00,,@,L 0-1,0.1,3,1,1,0,0,0,12
2026-06-26 00:00:00,,@,ND,0.2,1,0,0,0,0,0,9
2026-06-24 00:00:00,,@,ND,1.0,0,0,0,0,0,0,10
2026-06-19 00:00:00,,vs,ND,1.0,0,0,0,0,0,0,11
2026-06-16 00:00:00,,@,L 0-1,1.0,2,3,3,1,2,1,29
2026-06-14 00:00:00,,vs,ND,1.0,0,0,0,0,0,0,8
2026-06-13 00:00:00,,vs,ND,1.0,0,0,0,0,0,0,13
2026-06-10 00:00:00,,vs,ND,0.2,0,0,0,0,1,0,17
2026-06-09 00:00:00,,vs,ND,1.0,1,1,1,0,0,0,13
2026-06-06 00:00:00,,@,ND,1.0,0,0,0,0,0,0,12
2026-06-04 00:00:00,,@,ND,1.0,1,0,0,0,0,1,12
2026-06-03 00:00:00,,@,W 1-0,1.0,1,0,0,0,0,1,15
2026-05-30 00:00:00,,@,ND,0.2,2,1,1,0,1,0,18
2026-05-25 00:00:00,,vs,ND,1.0,0,0,0,0,0,1,8
2026-05-24 00:00:00,,vs,ND,0.2,1,0,0,0,0,0,7
2026-05-20 00:00:00,,vs,ND,1.0,2,0,0,0,1,0,32
2026-05-17 00:00:00,,@,ND,1.2,1,0,0,0,0,1,21
2026-05-15 00:00:00,,@,ND,1.0,1,0,0,0,1,2,20
2026-05-12 00:00:00,,@,ND,1.0,1,0,0,0,0,2,13
2026-05-10 00:00:00,,vs,ND,0.2,2,1,1,0,1,1,24
2026-05-07 00:00:00,,vs,ND,1.0,0,0,0,0,0,2,15
2026-05-05 00:00:00,,vs,ND,1.0,0,0,0,0,1,0,14
2026-05-03 00:00:00,,@,ND,1.1,0,0,0,0,0,3,17
2026-05-01 00:00:00,,@,W 1-0,1.0,2,2,2,1,0,2,25
2026-04-28 00:00:00,,@,ND,1.0,1,0,0,0,0,0,20
2026-04-25 00:00:00,,vs,ND,1.0,0,0,0,0,0,0,9
2026-04-24 00:00:00,,vs,ND,0.1,0,0,0,0,0,1,5
2026-04-20 00:00:00,,vs,ND,1.1,0,1,0,0,0,2,12
2026-04-16 00:00:00,,@,ND,1.0,0,0,0,0,0,1,7
2026-04-15 00:00:00,,@,ND,0.1,0,0,0,0,0,1,4
2026-04-12 00:00:00,,vs,ND,1.0,0,0,0,0,0,1,12
2026-04-07 00:00:00,,@,ND,1.1,0,0,0,0,0,1,13
2026-04-04 00:00:00,,vs,ND,2.0,1,0,0,0,0,3,27
2026-04-01 00:00:00,,vs,ND,1.0,1,3,1,0,3,2,37
2026-03-30 00:00:00,,vs,ND,1.0,0,0,0,0,0,1,9
