game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
822940,2026-08-16T16:15:00Z,BAL @ TB,TB,BAL,Freddy Peralta,Trevor Rogers,642547,669432,0.97,,,,,,,,,,,,,,,,,,,5,5,9,1,5.33,4.21,3.51,2.73,3.72,8,0.287,41,3.3,4.59,3.44,11,0.319,46
823344,2026-08-16T17:35:00Z,BOS @ PIT,PIT,BOS,Paul Skenes,Patrick Sandoval,694973,663776,0.99,,,,,,,,,,,,,,,,,,,4,6,3,7,3.88,3.3,2.31,3.28,2.68,9,0.174,35,4.26,0.57,3.71,3,0.192,9
824880,2026-08-16T17:35:00Z,AZ @ ATL,ATL,AZ,Bryce Elder,Michael Soroka,693821,647336,0.98,,,,,,,,,,,,,,,,,,,5,5,6,4,4.03,2.92,2.35,3.4,3.79,10,0.244,64,4.6,5.04,3.36,10,0.376,38
822774,2026-08-16T17:37:00Z,NYY @ TOR,TOR,NYY,Dylan Cease,Ryan Weathers,656302,677960,1.0,,,,,,,,,,,,,,,,,,,5,5,7,3,2.4,3.69,4.08,3.91,2.28,12,0.274,92,7.31,3.43,2.83,11,0.333,56
823590,2026-08-16T17:40:00Z,WSH @ NYM,NYM,WSH,Christian Scott,Jake Irvin,681035,663623,0.98,,,,,,,,,,,,,,,,,,,5,5,7,3,3.45,5.79,2.93,3.97,3.17,10,0.37,22,3.36,2.22,3.86,10,0.305,86
824397,2026-08-16T17:40:00Z,SD @ CLE,CLE,SD,Tanner Bibee,Casey Mize,676440,663554,0.97,,,,,,,,,,,,,,,,,,,8,2,2,8,3.99,3.38,9.13,4.35,3.73,11,0.443,59,4.02,4.74,3.62,10,0.242,74
824236,2026-08-16T17:40:00Z,CWS @ DET,DET,CWS,Drew Anderson,Sean Burke,623454,680732,0.99,,,,,,,,,,,,,,,,,,,4,6,6,4,3.91,2.99,10.81,1.67,3.06,9,0.422,12,2.96,4.24,3.24,7,0.324,30
824477,2026-08-16T17:40:00Z,MIA @ CIN,CIN,MIA,Nick Lodolo,Eury Pérez,666157,691587,1.04,,,,,,,,,,,,,,,,,,,4,6,6,4,4.86,3.39,2.91,3.78,4.11,6,0.254,33,5.81,3.99,3.27,11,0.334,44
823670,2026-08-16T18:10:00Z,PHI @ MIN,MIN,PHI,Dean Kremer,Andrew Painter,665152,691725,1.01,,,,,,,,,,,,,,,,,,,5,5,4,6,5.25,6.27,3.96,4.03,3.79,11,0.256,63,,,4.02,1,,1
824642,2026-08-16T19:15:00Z,STL @ CHC,CHC,STL,Edward Cabrera,Hunter Dobbins,665795,690928,1.02,,,,,,,,,,,,,,,,,,,6,4,8,2,5.1,3.4,3.37,2.95,3.71,7,0.279,33,4.27,3.33,3.7,11,0.322,40
823182,2026-08-16T20:05:00Z,COL @ SF,SF,COL,Blade Tidwell,Gabriel Hughes,694918,687312,0.95,,,,,,,,,,,,,,,,,,,4,6,3,7,2.78,5.61,3.85,5.02,2.99,5,,4,3.52,4.86,3.54,8,0.304,9
824965,2026-08-16T20:05:00Z,TEX @ ATH,ATH,TEX,Jacob Lopez,Cody Bradford,682052,674003,1.0,,,,,,,,,,,,,,,,,,,5,5,2,8,5.38,2.38,5.76,6.28,4.55,9,0.369,20,4.3,3.72,5.0,5,0.205,23
823991,2026-08-16T20:07:00Z,KC @ LAA,LAA,KC,Ryan Johnson,Noah Cameron,696270,702070,0.97,,,,,,,,,,,,,,,,,,,3,7,5,5,6.71,4.45,,,4.35,0,,0,4.52,5.75,3.65,8,0.429,26
823912,2026-08-16T20:10:00Z,MIL @ LAD,LAD,MIL,Tarik Skubal,Logan Henderson,669373,701656,0.96,,,,,,,,,,,,,,,,,,,6,4,4,6,2.93,2.88,1.45,1.43,2.28,11,0.17,73,2.8,3.26,2.51,7,0.291,12
824156,2026-08-16T23:20:00Z,SEA @ HOU,HOU,SEA,Hunter Brown,Bryan Woo,686613,693433,1.03,,,,,,,,,,,,,,,,,,,3,7,5,5,3.68,4.15,4.18,4.26,3.46,8,0.293,96,3.09,2.53,3.1,13,0.292,92
