game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824472,2026-09-01T22:40:00Z,SD @ CIN,CIN,SD,Nick Lodolo,Randy Vásquez,666157.0,681190.0,1.04,,,,,,,,,,,,,,,,,,,4,6,4,6,5.24,4.02,5.46,4.33,4.23,8.0,0.258,47.0,,,,0.0,,0.0
823340,2026-09-01T22:40:00Z,SF @ PIT,PIT,SF,Paul Skenes,Logan Webb,694973.0,657277.0,0.99,,,,,,,,,,,,,,,,,,,4,6,5,5,3.79,3.72,,,2.7,0.0,,0.0,0.79,1.09,3.3,8.0,0.316,57.0
822929,2026-09-01T22:40:00Z,NYM @ TB,TB,NYM,Freddy Peralta,Sean Manaea,642547.0,640455.0,0.97,,,,,,,,,,,,,,,,,,,4,6,6,4,5.11,4.55,,,,0.0,,0.0,8.91,3.78,3.87,6.0,0.321,28.0
824391,2026-09-01T22:40:00Z,TOR @ CLE,CLE,TOR,Gavin Williams,Spencer Arrighetti,668909.0,681293.0,0.97,,,,,,,,,,,,,,,,,,,6,4,8,2,3.98,4.81,8.25,5.99,2.48,9.0,0.476,43.0,7.06,5.91,4.5,9.0,0.427,37.0
824716,2026-09-01T22:45:00Z,SEA @ BOS,BOS,SEA,TBD,Bryan Woo,,693433.0,1.03,,,,,,,,,,,,,,,,,,,4,6,6,4,,4.36,,,,,,,2.13,2.6,3.12,8.0,0.157,33.0
822687,2026-09-01T22:45:00Z,ATL @ WSH,WSH,ATL,Jake Irvin,AJ Smith-Shawver,663623.0,700363.0,1.0,,,,,,,,,,,,,,,,,,,8,2,4,6,5.62,5.93,4.64,3.99,3.96,11.0,0.329,135.0,3.83,5.27,4.96,4.0,0.46,18.0
823661,2026-09-01T23:40:00Z,DET @ MIN,MIN,DET,Connor Prielipp,Troy Melton,687570.0,675512.0,1.01,,,,,,,,,,,,,,,,,,,2,8,3,7,5.55,1.86,,,3.59,4.0,,3.0,10.81,4.12,3.48,8.0,0.23,21.0
824070,2026-09-01T23:40:00Z,MIA @ KC,KC,MIA,Randy Dobnak,Tyler Phillips,677976.0,663969.0,0.98,,,,,,,,,,,,,,,,,,,5,5,8,2,1.92,3.59,,,3.96,1.0,,1.0,3.64,,4.18,4.0,0.359,6.0
824633,2026-09-01T23:40:00Z,MIL @ CHC,CHC,MIL,Matthew Boyd,Robert Gasser,571510.0,688107.0,1.02,,,,,,,,,,,,,,,,,,,7,3,4,6,3.99,4.59,4.84,3.45,3.81,9.0,0.292,88.0,4.42,3.67,3.68,9.0,0.441,21.0
822854,2026-09-02T00:05:00Z,ATH @ TEX,TEX,ATH,MacKenzie Gore,J.T. Ginn,669022.0,669372.0,1.02,,,,,,,,,,,,,,,,,,,4,6,5,5,4.4,3.71,4.27,3.62,3.42,11.0,0.344,64.0,4.71,3.47,3.93,10.0,0.284,109.0
824148,2026-09-02T00:10:00Z,CWS @ HOU,HOU,CWS,TBD,Sean Burke,,680732.0,1.03,,,,,,,,,,,,,,,,,,,6,4,5,5,,3.32,,,,,,,3.31,3.25,3.46,11.0,0.343,43.0
824313,2026-09-02T00:40:00Z,BAL @ COL,COL,BAL,Gabriel Hughes,TBD,687312.0,,1.22,,,,,,,,,,,,,,,,,,,7,3,2,8,6.61,,,,4.1,1.0,,1.0,,,,,,
823984,2026-09-02T01:38:00Z,NYY @ LAA,LAA,NYY,Grayson Rodriguez,Gerrit Cole,680570.0,543037.0,0.97,,,,,,,,,,,,,,,,,,,6,4,2,8,6.03,3.19,4.72,3.26,4.35,6.0,0.229,20.0,5.64,3.47,2.9,6.0,0.396,68.0
825038,2026-09-02T01:40:00Z,PHI @ AZ,AZ,PHI,TBD,Jesús Luzardo,,666200.0,1.05,,,,,,,,,,,,,,,,,,,8,2,6,4,,3.09,,,,,,,1.78,2.24,2.51,10.0,0.294,61.0
823908,2026-09-02T02:10:00Z,STL @ LAD,LAD,STL,Eric Lauer,Michael McGreevy,641778.0,700241.0,0.96,,,,,,,,,,,,,,,,,,,3,7,6,4,4.78,3.86,4.77,2.5,4.76,5.0,0.312,13.0,1.88,2.93,3.83,9.0,0.274,40.0
