game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
823746,2026-08-21T20:10:00Z,ATL @ MIL,MIL,ATL,Jacob Misiorowski,Chris Sale,694819.0,519242.0,1.0,,,,,,,,,,,,,,,,,,,4,6,5,5,1.75,2.16,2.3,3.54,1.78,8.0,0.231,19.0,0.73,1.39,2.48,9.0,0.217,88.0
823420,2026-08-21T22:40:00Z,STL @ PHI,PHI,STL,Jesús Luzardo,TBD,666200.0,,1.02,,,,,,,,,,,,,,,,,,,7,3,8,2,3.23,,2.57,2.86,2.51,6.0,0.274,21.0,,,,,,
823510,2026-08-21T23:05:00Z,TOR @ NYY,NYY,TOR,TBD,TBD,,,1.05,,,,,,,,,,,,,,,,,,,7,3,6,4,,,,,,,,,,,,,,
824721,2026-08-21T23:10:00Z,SF @ BOS,BOS,SF,Sonny Gray,Logan Webb,543243.0,657277.0,1.03,,,,,,,,,,,,,,,,,,,3,7,4,6,2.65,3.5,6.2,5.52,3.28,7.0,0.391,64.0,4.18,3.91,3.18,9.0,0.311,35.0
823830,2026-08-21T23:10:00Z,WSH @ MIA,MIA,WSH,Ryan Gusto,TBD,687473.0,,0.95,,,,,,,,,,,,,,,,,,,4,6,5,5,4.7,,1.38,3.34,3.54,7.0,0.261,15.0,,,,,,
824800,2026-08-21T23:15:00Z,TB @ BAL,BAL,TB,TBD,Freddy Peralta,,642547.0,1.01,,,,,,,,,,,,,,,,,,,5,5,5,5,,5.27,,,,,,,3.9,3.97,3.83,11.0,0.351,55.0
824559,2026-08-21T23:40:00Z,NYM @ CWS,CWS,NYM,Sean Burke,Sean Manaea,680732.0,640455.0,0.97,,,,,,,,,,,,,,,,,,,7,3,6,4,3.15,4.22,2.53,4.41,3.34,4.0,0.323,8.0,4.65,4.43,3.73,5.0,0.205,54.0
824072,2026-08-22T00:10:00Z,DET @ KC,KC,DET,Noah Cameron,Troy Melton,702070.0,675512.0,0.98,,,,,,,,,,,,,,,,,,,4,6,5,5,4.16,1.71,2.15,3.13,3.65,8.0,0.352,23.0,8.35,5.23,3.39,9.0,0.39,22.0
824152,2026-08-22T00:10:00Z,ATH @ HOU,HOU,ATH,TBD,J.T. Ginn,,669372.0,1.03,,,,,,,,,,,,,,,,,,,3,7,4,6,,3.53,,,,,,,4.02,3.45,3.87,11.0,0.298,38.0
822857,2026-08-22T00:15:00Z,LAA @ TEX,TEX,LAA,TBD,TBD,,,1.02,,,,,,,,,,,,,,,,,,,5,5,3,7,,,,,,,,,,,,,,
824317,2026-08-22T00:40:00Z,CLE @ COL,COL,CLE,Tanner Gordon,Joey Cantillo,685299.0,676282.0,1.22,,,,,,,,,,,,,,,,,,,4,6,4,6,5.55,3.8,3.56,6.91,3.62,5.0,0.34,13.0,2.28,2.7,3.45,6.0,0.251,14.0
825045,2026-08-22T01:40:00Z,CIN @ AZ,AZ,CIN,Eduardo Rodriguez,Nick Lodolo,593958.0,666157.0,1.05,,,,,,,,,,,,,,,,,,,4,6,5,5,2.71,4.52,3.67,4.36,4.05,10.0,0.266,58.0,4.64,3.48,4.13,10.0,0.245,44.0
823262,2026-08-22T01:40:00Z,MIN @ SD,SD,MIN,TBD,Connor Prielipp,,687570.0,0.95,,,,,,,,,,,,,,,,,,,5,5,7,3,,5.34,,,,,,,,,3.7,1.0,0.043,3.0
823911,2026-08-22T02:10:00Z,PIT @ LAD,LAD,PIT,Yoshinobu Yamamoto,Bubba Chandler,808967.0,696149.0,0.96,,,,,,,,,,,,,,,,,,,5,5,7,3,2.6,4.23,1.23,2.08,2.89,6.0,0.198,15.0,15.14,3.7,4.31,6.0,0.67,12.0
823101,2026-08-22T02:10:00Z,CHC @ SEA,SEA,CHC,Emerson Hancock,Matthew Boyd,676106.0,571510.0,0.97,,,,,,,,,,,,,,,,,,,6,4,4,6,3.3,4.02,6.39,3.94,3.28,10.0,0.353,48.0,3.43,2.92,3.79,10.0,0.29,39.0
