game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824469,2026-09-06T16:10:00Z,MIL @ CIN,CIN,MIL,Brady Singer,Kyle Harrison,663903.0,690986.0,1.04,,,,,,,,,,,,,,,,,,,7,3,5,5,4.83,3.45,3.44,3.23,4.07,12.0,0.308,157.0,8.38,4.68,2.88,10.0,0.314,37.0
823417,2026-09-06T17:10:00Z,ATL @ PHI,PHI,ATL,Aaron Nola,Tyler Mahle,605400.0,641816.0,1.02,,,,,,,,,,,,,,,,,,,8,2,6,4,4.93,4.25,5.15,3.25,3.36,13.0,0.351,387.0,3.45,3.59,3.48,14.0,0.179,100.0
824794,2026-09-06T17:35:00Z,BOS @ BAL,BAL,BOS,Kyle Bradish,Payton Tolle,680694.0,801139.0,1.01,,,,,,,,,,,,,,,,,,,4,6,5,5,4.01,3.23,3.79,2.44,3.71,10.0,0.33,63.0,3.81,3.29,2.96,8.0,0.309,30.0
823336,2026-09-06T17:35:00Z,LAA @ PIT,PIT,LAA,Paul Skenes,Walbert Ureña,694973.0,700712.0,0.99,,,,,,,,,,,,,,,,,,,1,9,7,3,3.97,2.85,-0.1,0.63,2.73,5.0,0.185,17.0,,,3.8,0.0,,0.0
824385,2026-09-06T17:40:00Z,DET @ CLE,CLE,DET,Gavin Williams,Jackson Jobe,668909.0,695549.0,0.97,,,,,,,,,,,,,,,,,,,3,7,6,4,3.81,4.63,2.24,2.26,2.41,7.0,0.324,84.0,4.34,5.74,4.44,7.0,0.47,14.0
823578,2026-09-06T17:40:00Z,SF @ NYM,NYM,SF,Christian Scott,TBD,681035.0,,0.98,,,,,,,,,,,,,,,,,,,4,6,5,5,3.8,,,,3.47,0.0,,0.0,,,,,,
823822,2026-09-06T17:40:00Z,CHC @ MIA,MIA,CHC,Tyler Phillips,TBD,663969.0,,0.95,,,,,,,,,,,,,,,,,,,4,6,4,6,3.43,,9.14,6.91,4.19,7.0,0.55,15.0,,,,,,
824142,2026-09-06T18:10:00Z,AZ @ HOU,HOU,AZ,Peter Lambert,Eduardo Rodriguez,663567.0,593958.0,1.03,,,,,,,,,,,,,,,,,,,5,5,7,3,3.66,2.59,2.95,3.44,4.1,6.0,0.305,40.0,3.7,4.17,4.01,13.0,0.216,97.0
824065,2026-09-06T18:10:00Z,TOR @ KC,KC,TOR,Randy Dobnak,TBD,677976.0,,0.98,,,,,,,,,,,,,,,,,,,7,3,5,5,2.65,,4.15,3.37,3.91,10.0,0.289,28.0,,,,,,
822848,2026-09-06T18:35:00Z,TB @ TEX,TEX,TB,MacKenzie Gore,TBD,669022.0,,1.02,,,,,,,,,,,,,,,,,,,6,4,5,5,4.31,,3.43,2.43,3.46,11.0,0.202,44.0,,,,,,
824309,2026-09-06T19:10:00Z,STL @ COL,COL,STL,Tanner Gordon,Kyle Leahy,685299.0,681517.0,1.22,,,,,,,,,,,,,,,,,,,4,6,4,6,5.18,3.13,4.29,5.73,3.79,7.0,0.291,15.0,-0.13,0.59,3.25,10.0,0.358,36.0
823091,2026-09-06T20:10:00Z,ATH @ SEA,SEA,ATH,Bryan Woo,Gage Jump,693433.0,695611.0,0.97,,,,,,,,,,,,,,,,,,,4,6,4,6,4.25,5.15,2.84,2.69,3.09,7.0,0.248,64.0,1.46,3.16,3.8,5.0,0.256,13.0
823253,2026-09-06T20:10:00Z,NYY @ SD,SD,NYY,Michael King,TBD,650633.0,,0.95,,,,,,,,,,,,,,,,,,,6,4,3,7,3.11,,3.49,3.44,4.0,11.0,0.264,44.0,,,,,,
824552,2026-09-06T22:20:00Z,MIN @ CWS,CWS,MIN,Sean Burke,Bailey Ober,680732.0,641927.0,0.97,,,,,,,,,,,,,,,,,,,4,6,6,4,3.2,4.37,2.1,3.66,3.5,6.0,0.274,19.0,4.25,4.21,4.31,14.0,0.273,82.0
823903,2026-09-07T02:10:00Z,WSH @ LAD,LAD,WSH,TBD,Andrew Alvarez,,674841.0,0.96,,,,,,,,,,,,,,,,,,,6,4,4,6,,3.47,,,,,,,,,3.46,0.0,,0.0
