game_id,game_time,matchup,home_team,away_team,home_pitcher_name,away_pitcher_name,home_pitcher_id,away_pitcher_id,park_factor,away_woba,away_wrc_plus,away_obp,away_ops_plus,away_barrel,away_hard_hit,away_k_pct,away_bb_pct,away_babip,home_woba,home_wrc_plus,home_obp,home_ops_plus,home_barrel,home_hard_hit,home_k_pct,home_bb_pct,home_babip,away_last10_w,away_last10_l,home_last10_w,home_last10_l,home_pitcher_season_era,away_pitcher_season_era,home_pitcher_fip_vs_opp,home_pitcher_xfip_vs_opp,home_pitcher_season_xfip,away_hitters_with_history,away_lineup_avg_xwoba,away_total_abs,away_pitcher_fip_vs_opp,away_pitcher_xfip_vs_opp,away_pitcher_season_xfip,home_hitters_with_history,home_lineup_avg_xwoba,home_total_abs
824466,2026-09-15T22:40:00Z,LAD @ CIN,CIN,LAD,Rhett Lowder,Yoshinobu Yamamoto,695076.0,808967,1.04,,,,,,,,,,,,,,,,,,,8,2,4,6,5.81,2.62,6.76,3.47,4.13,9.0,0.465,17.0,1.68,1.66,2.74,13,0.181,72
822925,2026-09-15T22:40:00Z,ATH @ TB,TB,ATH,Griffin Jax,Jack Perkins,643377.0,678022,0.97,,,,,,,,,,,,,,,,,,,7,3,7,3,3.99,6.53,0.45,,3.12,7.0,0.182,11.0,7.19,4.49,4.11,8,0.36,25
824384,2026-09-15T22:40:00Z,CWS @ CLE,CLE,CWS,Foster Griffin,Davis Martin,656492.0,663436,0.97,,,,,,,,,,,,,,,,,,,3,7,6,4,3.65,4.05,3.1,3.95,3.46,5.0,0.366,12.0,6.22,5.2,3.73,11,0.399,59
823333,2026-09-15T22:40:00Z,MIL @ PIT,PIT,MIL,TBD,Jacob Misiorowski,,694819,0.99,,,,,,,,,,,,,,,,,,,6,4,7,3,,1.95,,,,,,,1.75,2.95,1.94,10,0.272,46
822683,2026-09-15T22:45:00Z,PHI @ WSH,WSH,PHI,Jackson Kent,Cristopher Sánchez,800600.0,650911,1.0,,,,,,,,,,,,,,,,,,,4,6,3,7,6.59,2.79,,,4.74,0.0,,0.0,3.14,3.59,2.23,13,0.261,97
822762,2026-09-15T23:07:00Z,DET @ TOR,TOR,DET,TBD,Drew Anderson,,623454,1.0,,,,,,,,,,,,,,,,,,,6,4,6,4,,3.8,,,,,,,2.5,2.96,3.3,8,0.128,11
823574,2026-09-15T23:10:00Z,BAL @ NYM,NYM,BAL,Sean Manaea,Shane Baz,640455.0,669358,0.98,,,,,,,,,,,,,,,,,,,3,7,7,3,4.79,4.05,3.99,2.56,3.87,7.0,0.222,19.0,8.86,6.81,3.7,6,0.387,28
824627,2026-09-15T23:40:00Z,ATL @ CHC,CHC,ATL,Kevin Gausman,Martín Pérez,592332.0,527048,1.02,,,,,,,,,,,,,,,,,,,5,5,5,5,4.6,3.08,4.71,3.39,3.09,12.0,0.326,101.0,3.43,4.45,3.95,9,0.185,78
823654,2026-09-15T23:40:00Z,NYY @ MIN,MIN,NYY,Bailey Ober,Max Fried,641927.0,608331,1.01,,,,,,,,,,,,,,,,,,,7,3,3,7,4.28,2.73,3.28,2.52,4.3,8.0,0.264,26.0,4.23,4.29,3.2,9,0.275,50
823007,2026-09-15T23:45:00Z,SF @ STL,STL,SF,Andre Pallante,Blade Tidwell,669467.0,694918,0.99,,,,,,,,,,,,,,,,,,,4,6,4,6,3.45,4.82,1.73,2.37,3.62,9.0,0.294,31.0,6.57,5.99,4.15,13,0.382,31
822849,2026-09-16T00:05:00Z,BOS @ TEX,TEX,BOS,TBD,Patrick Sandoval,,663776,1.02,,,,,,,,,,,,,,,,,,,7,3,5,5,,4.58,,,,,,,3.45,4.43,3.76,10,0.352,51
824143,2026-09-16T00:10:00Z,KC @ HOU,HOU,KC,Hunter Brown,Michael Wacha,686613.0,608379,1.03,,,,,,,,,,,,,,,,,,,4,6,4,6,3.52,3.25,4.02,3.07,3.35,8.0,0.297,57.0,5.0,3.91,3.79,13,0.33,95
824307,2026-09-16T00:40:00Z,SD @ COL,COL,SD,TBD,Walker Buehler,,621111,1.22,,,,,,,,,,,,,,,,,,,8,2,2,8,,4.61,,,,,,,4.54,4.14,3.68,9,0.359,39
823980,2026-09-16T01:38:00Z,SEA @ LAA,LAA,SEA,Ryan Johnson,Logan Gilbert,696270.0,669302,0.97,,,,,,,,,,,,,,,,,,,4,6,3,7,5.12,3.72,5.5,5.08,4.47,9.0,0.302,22.0,5.33,3.78,3.04,8,0.275,43
825030,2026-09-16T01:40:00Z,MIA @ AZ,AZ,MIA,Michael Soroka,Janson Junk,647336.0,676083,1.05,,,,,,,,,,,,,,,,,,,3,7,6,4,3.53,4.54,2.71,5.38,3.4,6.0,0.432,15.0,4.15,,3.88,3,0.359,9
